id,utt,annot_utt
370,ég vil láta slökkva á ljósinu geturðu gert það fyrir mig,ég vil láta slökkva á ljósinu geturðu gert það fyrir mig
374,segðu mér hvort eftirfarandi sé satt um veðrið,segðu mér hvort eftirfarandi sé satt um veðrið
375,er sólríkt á selfossi núna,er [weather_descriptor : sólríkt] á [place_name : selfossi] núna
376,athugaðu weather appið til að athuga ef,athugaðu weather appið til að athuga ef
377,geturðu vistað þessa tónlist í lagalistanum mínum,geturðu vistað þessa tónlist í lagalistanum mínum
378,hvernig væri að þú vistir þessari tónlist,hvernig væri að þú vistir þessari tónlist
379,ég vil vista tónlistina getur þú gert það fyrir mig,ég vil vista tónlistina getur þú gert það fyrir mig
380,vinsamlegast spilaðu partíbær með ham,vinsamlegast spilaðu [song_name : partíbær] með [artist_name : ham]
381,vinsamlegast opna tónlistar appið mitt og spila esjan með bríeti sunnu,vinsamlegast opna tónlistar appið mitt og spila [song_name : esjan] með [artist_name : bríeti sunnu]
382,vinsamlegast spilaðu lagið sódóma með sálinni hans jóns míns,vinsamlegast spilaðu lagið [song_name : sódóma] með [artist_name : sálinni hans jóns míns]
383,slökkva á bílskúrs ljósum,slökkva á [house_place : bílskúrs] ljósum
384,athugaðu stór fréttir í fréttablaðinu,athugaðu stór fréttir í [media_type : fréttablaðinu]
385,hvað er vinsælast í morgunblaðinu,hvað er vinsælast í [media_type : morgunblaðinu]
386,einhverjar dánar fregnir í fréttablaðinu,einhverjar [news_topic : dánar] fregnir í [media_type : fréttablaðinu]
387,láttu mig vita um leið og það eru meiri fréttir af brexit,láttu mig vita um leið og það eru meiri fréttir af [news_topic : brexit]
388,slökkva á snjall klónni,slökkva á [device_type : snjall klónni]
389,kveikja á snjall klónni,kveikja á [device_type : snjall klónni]
390,kveiktu á snjall innstungunni,kveiktu á [device_type : snjall] innstungunni
391,spilaðu lag af handahófi af lagalistanum mínum,spilaðu lag af handahófi af lagalistanum mínum
392,spilaðu lag frá mínum uppáhalds,spilaðu lag frá mínum uppáhalds
393,spilaðu retró lag af lagalistanum mínum,spilaðu [music_genre : retró] lag af lagalistanum mínum
394,ef það er hádegi í keflavík hvað er klukkan þá í kaliforníu,ef það er [timeofday : hádegi] í [place_name : keflavík] hvað er klukkan þá í [place_name : kaliforníu]
395,hver er tímamunurinn á austan tíma og kyrrahafs tíma,hver er tímamunurinn á [time_zone : austan] tíma og [time_zone : kyrrahafs] tíma
396,spilaðu why do you sing með kirk franklin,spilaðu [song_name : why do you sing] með [artist_name : kirk franklin]
397,spila hvaða lag sem er með ómari ragnarssyni,spila hvaða lag sem er með [artist_name : ómari ragnarssyni]
398,verður hlýtt á morgun,verður [weather_descriptor : hlýtt] [date : á morgun]
399,fjarlægðu fyrsta vekjarann,fjarlægðu fyrsta vekjarann
400,byrjaðu að spila,byrjaðu að spila
401,tónlist takk,tónlist takk
402,geturðu breytt ljósa litum í húsinu,geturðu breytt ljósa litum í [house_place : húsinu]
403,geturðu stokkað upp ljósunum í húsinu,geturðu [player_setting : stokkað] upp ljósunum í [house_place : húsinu]
404,geturðu breytt ljósa litunum í dökkt í húsinu,geturðu breytt ljósa litunum í [color_type : dökkt] í [house_place : húsinu]
406,mig langar að hlusta á popp tónlist takk,mig langar að hlusta á [music_genre : popp] tónlist takk
407,geturðu spilað rokk tónlist næsta klukkutímann,geturðu spilað [music_genre : rokk] tónlist [time : næsta klukkutímann]
408,hvaða vekjara hef ég stillta,hvaða vekjara hef ég stillta
409,teldu upp vekjarana mína,teldu upp vekjarana mína
410,hvað eru vekjararnir mínir stilltir á,hvað eru vekjararnir mínir stilltir á
411,geturðu sagt mér brandara,geturðu sagt mér brandara
412,segðu mér fyndinn brandara,segðu mér [joke_type : fyndinn] brandara
413,breyta herbergis ljósunum mínum í blá,breyta herbergis ljósunum mínum í [color_type : blá]
414,breyta herbergis ljósunum mínum í einhvern rómantískan lit,breyta herbergis ljósunum mínum í einhvern [color_type : rómantískan] lit
415,breyta mínum herbergis ljósum svo ég fái góðan svefn,breyta mínum herbergis ljósum svo ég fái [color_type : góðan svefn]
416,stilltu fyrir mig vekjara klukkan átta í fyrramálið,stilltu fyrir mig vekjara klukkan [time : átta í fyrramálið]
417,stofna vekjara fyrir fjögur eftir hádegi,stofna vekjara fyrir [time : fjögur eftir hádegi]
418,búðu til vekjara fyrir mig klukkan átta fjörutíu og fimm um morguninn,búðu til vekjara fyrir mig klukkan [time : átta fjörutíu og fimm um morguninn]
422,hvað eru nýjustu fréttir,hvað eru nýjustu fréttir
424,hverjar eru stór fréttir,hverjar eru stór fréttir
425,hvað eru hjartaknúsara fréttir,hvað eru [news_topic : hjartaknúsara] fréttir
426,kveikja á innstungu eitt,kveikja á [device_type : innstungu eitt]
427,slökkva á ljósum á klósettinu,slökkva á ljósum á [house_place : klósettinu]
428,slökkva á baðherbergis ljósum,slökkva á [house_place : baðherbergis] ljósum
429,ljós slökkt á baðherberginu,ljós slökkt á [house_place : baðherberginu]
430,hvernig er veðrið núna,hvernig er veðrið núna
431,hvernig veður er á föstudag,hvernig veður er á [date : föstudag]
432,hvernig er veðrið núna úti,hvernig er veðrið núna úti
433,hversu hlýtt er akkúrat núna úti,hversu [weather_descriptor : hlýtt] er akkúrat núna úti
434,hvaða dagsetning er í dag,hvaða dagsetning er [date : í dag]
435,hvaða dagur mánaðarins er næsti þriðjudagur,hvaða dagur [date : mánaðarins] er næsti [date : þriðjudagur]
436,spila emmsjé gauta reykjavík,spila [artist_name : emmsjé gauta] reykjavík
437,opnaðu skálmöld möppuna,opnaðu [artist_name : skálmöld] möppuna
438,mun rigna í dag,mun [weather_descriptor : rigna] [date : í dag]
439,ætti ég að fara í jakka í dag,ætti ég að fara í [weather_descriptor : jakka] [date : í dag]
440,lestu fyrir mig nýjar fyrirsagnir,lestu fyrir mig nýjar fyrirsagnir
441,hvað eru nýjustu frétta fyrirsagnirnar,hvað eru nýjustu frétta fyrirsagnirnar
442,hvað er að gerast í fréttunum,hvað er að gerast í fréttunum
443,hækka hljóðstyrk,hækka hljóðstyrk
444,slökkva á stokkun,[player_setting : slökkva á stokkun]
445,endurtaka albúm,[player_setting : endurtaka] albúm
446,spila stuðmenn,spila [artist_name : stuðmenn]
447,spila gamaldags jóla tónlist,spila [music_descriptor : gamaldags jóla] tónlist
448,keyra kaffivél,keyra [device_type : kaffivél]
449,búðu til kaffi,búðu til kaffi
450,búðu til kaffi ollý,búðu til kaffi ollý
451,finndu nýjasta hlutabréfaverð fyrir costco,finndu nýjasta [news_topic : hlutabréfaverð fyrir costco]
452,hver leiðir í þingkosningunum,hver leiðir í [news_topic : þingkosningunum]
453,hvað er dagsetning dagsins í dag,hvað er dagsetning [date : dagsins í dag]
454,breyta ljósum í eldhúsinu í blá,breyta ljósum í [house_place : eldhúsinu] í [color_type : blá]
455,reddaðu stofu ljósunum í rautt,reddaðu [house_place : stofu] ljósunum í [color_type : rautt]
456,breyta svefnherbergis ljósum í grænt,breyta [house_place : svefnherbergis] ljósum í [color_type : grænt]
458,geturðu talað aðeins hærra,geturðu talað aðeins hærra
459,ég heyri ekki í þér geturðu talað aðeins hærra,ég heyri ekki í þér geturðu talað aðeins hærra
460,talaðu hátt takk,talaðu hátt takk
461,mig langar að hlusta á klassíska tónlist,mig langar að hlusta á [music_genre : klassíska] tónlist
462,mig langar að hlusta á djass,mig langar að hlusta á [music_genre : djass]
463,hvaða dagur er,hvaða dagur er
464,segðu mér hvað klukkan er og dagsetningin,segðu mér hvað klukkan er og dagsetningin
465,hvaða dagur er,hvaða dagur er
466,siri hvað er dagsetningin,siri hvað er dagsetningin
467,lýsa upp herbergis ljósið mitt,lýsa upp [house_place : herbergis] ljósið mitt
468,breyta ljósunum í dökkt,breyta ljósunum í dökkt
469,slökkva á ljósi,slökkva á ljósi
470,slökkva á lampa,slökkva á [device_type : lampa]
471,ljós slökkt,ljós slökkt
472,spila lög með bríeti sunnu,spila lög með [artist_name : bríeti sunnu]
473,spila ekki ýkja flókið,spila [song_name : ekki ýkja flókið]
474,opnaðu lög eftir prince,opnaðu lög eftir [artist_name : prince]
475,hvaða mistök gerir þú venjulega,hvaða mistök gerir þú venjulega
476,hvað getur þú ekki gert,hvað getur þú ekki gert
477,finndu fréttir um brexit,finndu fréttir um [news_topic : brexit]
478,opnaðu fréttir varðandi álverið,opnaðu fréttir varðandi [news_topic : álverið]
479,finna fréttir um ræðu ólafs ragnars grímssonar,finna fréttir um [news_topic : ræðu ólafs ragnars grímssonar]
480,segðu mér hvað klukkan er,segðu mér hvað klukkan er
481,hvað er klukkan í hinum tímabeltunum,hvað er klukkan í [place_name : hinum tímabeltunum]
482,á hvaða tímabelti er akureyri,á hvaða tímabelti er [place_name : akureyri]
483,hvað er nafnið á lagi,hvað er nafnið á lagi
484,hver er söngvarinn í lagi,hver er söngvarinn í lagi
485,hvað er lengdin á þessu lagi,hvað er lengdin á þessu lagi
486,hvað er klukkan í new york borg,hvað er klukkan í [place_name : new york borg]
487,hvað er klukkan í indlandi núna,hvað er klukkan í [place_name : indlandi] núna
488,hvað er klukkan í ástralíu núna,hvað er klukkan í [place_name : ástralíu] núna
489,hvað er hitastigið úti,hvað er [weather_descriptor : hitastigið] úti
490,er heitt úti,er [weather_descriptor : heitt] úti
491,er kalt úti,er [weather_descriptor : kalt] úti
492,hvaða kjánalega brandara kanntu,hvaða [joke_type : kjánalega] brandara kanntu
493,hvaða kjánalegan brandara veistu,hvaða [joke_type : kjánalegan] brandara veistu
494,hvað er góður brandari,hvað er [joke_type : góður] brandari
496,breyttu ljósa litnum í bláan,breyttu ljósa litnum í [color_type : bláan]
497,staðfesta ef litur er blár,staðfesta ef litur er [color_type : blár]
498,breyta ljósa lit í rauðan,breyta ljósa lit í [color_type : rauðan]
499,hvað er klukkan í frakklandi,hvað er klukkan í [place_name : frakklandi]
500,hvað er klukkan í denver,hvað er klukkan í [place_name : denver]
502,þögn takk,þögn takk
503,slökkva á hátölurunum,slökkva á hátölurunum
504,hljóð takk,hljóð takk
506,opna lög frá major lazer,opna lög frá [artist_name : major lazer]
507,staðfestu vekjaratímann,staðfestu vekjaratímann
508,hvaða vekjarar eru á,hvaða vekjarar eru á
509,hvaða vekjara er ég með stillta,hvaða vekjara er ég með stillta
510,er ég með kveikt á vekjaraklukku,er ég með kveikt á vekjaraklukku
511,með stuðmönnum,með stuðmönnum
512,eftir stuðmenn,eftir stuðmenn
513,samkvæmt okkar niðurstöðum,samkvæmt okkar niðurstöðum
514,geturðu slökkt á hljóði á meðan ég er ekki heima,geturðu slökkt á hljóði á meðan ég er ekki heima
516,slökkva á hljóðinu yfir næstu klukkustund takk,slökkva á hljóðinu yfir [time : næstu klukkustund] takk
517,spila uppáhalds lagið mitt,spila uppáhalds lagið mitt
518,spila mín mest spiluðu lög,spila mín mest spiluðu lög
519,hvað er klukkan,hvað er klukkan
520,hvað er klukkan núna,hvað er klukkan núna
521,gefðu mér tímann,gefðu mér tímann
522,það er ómögulegt,það er ómögulegt
523,þessi er mjög hættulegur,þessi er mjög hættulegur
524,hversu langan tíma mun það taka að undirbúa pöntunina,hversu langan tíma mun það taka að undirbúa pöntunina
525,undirbúðu pöntunina sem fyrst,undirbúðu pöntunina sem fyrst
526,segðu mér einhvern brandara,segðu mér [joke_type : einhvern] brandara
527,kanntu einhverja brandara,kanntu einhverja brandara
528,hvað er uppáhalds brandarinn þinn,hvað er uppáhalds brandarinn þinn
529,slökkva,slökkva
530,með fjarskynjara,með fjarskynjara
531,hvað eru nýjustu heims fréttir,hvað eru nýjustu [place_name : heims] fréttir
532,segðu mér alþjóðlegar fréttir,segðu mér [place_name : alþjóðlegar] fréttir
533,stilltu vekjara klukkan níu,stilltu vekjara klukkan [time : níu]
534,stilltu vakningarsímtal klukkan tíu á morgun,stilltu vakningarsímtal klukkan [time : tíu á morgun]
535,ég þarf áminningu klukkan eitt,ég þarf áminningu klukkan [time : eitt]
536,gera viðvörun fyrir klukkan þrjú eftir hádegi,gera viðvörun fyrir klukkan [time : þrjú eftir hádegi]
537,kveiktu á vekjara klukkan níu um morguninn,kveiktu á vekjara klukkan [time : níu um morguninn]
538,stilltu vekjara á eitt eftir hádegi,stilltu vekjara á [time : eitt eftir hádegi]
539,leita hvað albúmið með björk heitir,leita hvað albúmið með [artist_name : björk] heitir
540,spila lagið sem bríet syngur,spila lagið sem [artist_name : bríet] syngur
541,spila lagið fallegi dagur,spila lagið [song_name : fallegi dagur]
542,hún er friðsæl,hún er friðsæl
543,hver er fyndnasti brandarinn,hver er [joke_type : fyndnasti] brandarinn
544,segðu mér klúran brandara,segðu mér [joke_type : klúran] brandara
545,spila lagalistann,spila lagalistann
546,hey olly spilaðu lagalistann,hey olly spilaðu lagalistann
547,viltu hækka hljóðið í laginu hips don't lie,viltu hækka hljóðið í laginu [song_name : hips don't lie]
548,vinsamlegast lækkaðu einkunnar stokkunina á sólstrandagæji,vinsamlegast [player_setting : lækkaðu] einkunnar [player_setting : stokkunina] á [song_name : sólstrandagæji]
549,vinsamlegast endurtaktu þessa tónlist aftur með birni,vinsamlegast [player_setting : endurtaktu] þessa tónlist aftur með [artist_name : birni]
550,hvaða lag er að spila,hvaða lag er að spila
551,hver syngur þetta lag,hver syngur þetta lag
552,sendu mér textann við þetta lag í tölvupósti,sendu mér textann við þetta lag í tölvupósti
553,slökkva á ljósunum í stofunni,slökkva á ljósunum í [house_place : stofunni]
554,vinsamlegast stilltu ljósin í stofunni á slökkt,vinsamlegast stilltu ljósin í [house_place : stofunni] á slökkt
555,spila sálin hans jóns míns sódóma,spila [artist_name : sálin hans jóns míns] sódóma
556,get ég fengið einhverja bakgrunns tónlist,get ég fengið einhverja [music_descriptor : bakgrunns] tónlist
557,hversu marga vekjara er ég með skráða,hversu marga vekjara er ég með skráða
558,hef ég einhverja vekjara á morgun,hef ég einhverja vekjara [date : á morgun]
559,hvernig er vekjara ástandið fyrir morgundaginn,hvernig er vekjara ástandið fyrir [date : morgundaginn]
560,slökktu á átta fyrir hádegi vekjaranum,slökktu á [time : átta fyrir hádegi] vekjaranum
