id,utt,annot_utt
310,энэ жил шинэ жилийн битүүн хэд дэхэд вэ,[date : энэ жил] шинэ жилийн битүүн хэд дэхэд вэ
311,энэ жил дурсгалын өдөр хэд дэхэд вэ,[date : энэ жил] дурсгалын өдөр хэд дэхэд вэ
312,энд хэтэрхий харанхуй байна,энд хэтэрхий харанхуй байна
313,гэрэлтүүлгийн хүчин чадлыг хорин хувиар нэм,гэрэлтүүлгийн хүчин чадлыг [change_amount : хорин хувиар] нэм
314,гэрэлтүүлгийг бүх хүчин чадлаар асаа,гэрэлтүүлгийг [change_amount : бүх хүчин чадлаар] асаа
315,дахиад нэг цаг дуугүй бай,[time : дахиад нэг цаг] дуугүй бай
316,дуугүй,дуугүй
317,өнөөдөр битгий юм яриарай,[date : өнөөдөр] битгий юм яриарай
318,маргааш бороо орох уу,[date : маргааш] [weather_descriptor : бороо] орох уу
319,хоёр хоногийн дараа баянхонгорт цаг агаар ямар байх вэ,[time : хоёр хоногийн дараа] [place_name : баянхонгорт] цаг агаар ямар байх вэ
320,маргааш шүхэрээ авах хэрэгтэй юу,[date : маргааш] [weather_descriptor : шүхэрээ] авах хэрэгтэй юу
321,окуг залгуурыг идэвхгүй болго,[device_type : окуг залгуурыг] идэвхгүй болго
322,миний залгуурыг асаа,миний [device_type : залгуурыг] асаа
323,ухаалаг цэнэглэгчийг асаа,[device_type : ухаалаг цэнэглэгчийг] асаа
324,ikon дээрх технологийн мэдээг хэл,[media_type : ikon] дээрх [news_topic : технологийн] мэдээг хэл
325,аз жаргалтай,аз жаргалтай
326,орой,[timeofday : орой]
327,ням гараг,[date : ням гараг]
329,гэгээн домог,[song_name : гэгээн домог]
330,илүү чимээгүй,илүү чимээгүй
331,аажуухан,аажуухан
332,дуугүй,дуугүй
333,улаанбаатарын цаг агаарын нөхцөл байдал ямар байх вэ,[place_name : улаанбаатарын] цаг агаарын нөхцөл байдал ямар байх вэ
334,дарханы цаг агаарыг мэдмээр байна,[place_name : дарханы] цаг агаарыг мэдмээр байна
335,богд уулын цаг агаарыг мэдмээр байна,[place_name : богд уулын] цаг агаарыг мэдмээр байна
336,тэрэлжид цастай байна уу,[place_name : тэрэлжид] [weather_descriptor : цастай] байна уу
339,надад яг одоо кофе хэрэгтэй байна,надад яг одоо кофе хэрэгтэй байна
340,олли би өнөөдөр ядуу хүнд тусалсан,олли би [date : өнөөдөр] ядуу хүнд тусалсан
341,кофены машиныг ажлуулаарай,[device_type : кофены машиныг] ажлуулаарай
342,аяга кофе яг одоо бэлэн болгл,аяга кофе яг одоо бэлэн болгл
343,маргааш цаг агаар ямар байх вэ,[date : маргааш] цаг агаар ямар байх вэ
344,маргааш бороотой юу,[date : маргааш] [weather_descriptor : бороотой] юу
345,маргааш тэнд температур хэд байх вэ,[date : маргааш] тэнд [weather_descriptor : температур] хэд байх вэ
346,маргаашийн цаг агаарын урьдчилсан таамаг ямар байна,[date : маргаашийн] цаг агаарын урьдчилсан таамаг ямар байна
347,маргаашийн цаг агаарын урьдчилсан таамаг ямар байна,[date : маргаашийн] цаг агаарын урьдчилсан таамаг ямар байна
348,маргааш бороотой юу,[date : маргааш] [weather_descriptor : бороотой] юу
349,маргааш цастай байх уу,[date : маргааш] [weather_descriptor : цастай] байх уу
350,ресторан авч явахаар хоолны захиалга авдаг үгүйг олж мэд,[business_type : ресторан] [order_type : авч явахаар] хоолны захиалга авдаг үгүйг олж мэд
351,ресторан авч явахаар хоол гаргадаг үгүйг хай,[business_type : ресторан] [order_type : авч явахаар] хоол гаргадаг үгүйг хай
352,ресторанд авч явахаар хоолны цэс байна уу,[business_type : ресторанд] [order_type : авч явахаар хоолны] цэс байна уу
353,гуравдугаар сарын хорин хоёрон долоо хоногийн хэд дэх өдөр вэ,[date : гуравдугаар сарын хорин хоёрон] долоо хоногийн хэд дэх өдөр вэ
354,гуравдугаар сарын хорин есөн хэд дэх өдөр вэ,[date : гуравдугаар сарын хорин есөн] хэд дэх өдөр вэ
