id,utt,annot_utt
333,وضعیت آب و هوا در نوشهر چگونه است,وضعیت آب و هوا در [place_name : نوشهر] چگونه است
334,می خواهم وضع هوای کرمان را بدانم,می خواهم وضع هوای [place_name : کرمان] را بدانم
335,می خواهم وضع هوای ساری را بدانم,می خواهم وضع هوای [place_name : ساری] را بدانم
336,آیا اهواز برف می بارد,آیا [place_name : اهواز] [weather_descriptor : برف می بارد]
339,بله من الان به یک قهوه نیاز دارم,بله من الان به یک قهوه نیاز دارم
340,علی من امروز به یک فقیر نیازمند کمک کردم,علی من [date : امروز] به یک فقیر نیازمند کمک کردم
341,قهوه ساز را روشن کن,[device_type : قهوه ساز] را روشن کن
342,همین حالا یک فنجان قهوه آماده تحویل بگیر,همین حالا یک فنجان قهوه آماده تحویل بگیر
343,فردا هوا چطور خواهد بود,[date : فردا] هوا چطور خواهد بود
344,فردا بارانی می شود,[date : فردا] [weather_descriptor : بارانی] می شود
345,فردا دمای هوا چند درجه است,[date : فردا] [weather_descriptor : دمای هوا] چند درجه است
346,پیش‌بینی هوای فردا چیست,پیش‌بینی هوای [date : فردا] چیست
347,پیش‌بینی هوای فردا چیست,پیش‌بینی هوای [date : فردا] چیست
348,فردا باران می بارد,[date : فردا] [weather_descriptor : باران] می بارد
349,فردا برف می بارد,[date : فردا] [weather_descriptor : برف] می بارد
350,ببین آیا رستوران سفارشات بیرون‌بری انجام می دهد یا خیر,ببین آیا [business_type : رستوران] سفارشات [order_type : بیرون‌بری] انجام می دهد یا خیر
351,سرچ کن ببین رستوران سرویس بیرون بر دارد یا نه,سرچ کن ببین [business_type : رستوران] سرویس [order_type : بیرون بر] دارد یا نه
352,آیا رستوران منوی غذای بیرون بر دارد,آیا [business_type : رستوران] منوی غذای [order_type : بیرون بر] دارد
353,دوم فروردین چند شنبه ست,[date : دوم فروردین] چند شنبه ست
354,بیست و نهم فروردین چه روزی است,[date : بیست و نهم فروردین] چه روزی است
355,اول اردیبهشت چند شنبه است,[date : اول اردیبهشت] چند شنبه است
356,زنگ هشدار بعدی من چیست,زنگ هشدار بعدی من چیست
357,لطفا هشدارهایم را به من بگو,لطفا هشدارهایم را به من بگو
358,زنگ هشدار من امروز چه ساعتی خاموش می‌شود,زنگ هشدار من [date : امروز] چه ساعتی خاموش می‌شود
359,ساعت چنده,ساعت چنده
360,الان ساعت چند است,الان ساعت چند است
361,ترک هشت از موسیقی google play را پخش کن,[song_name : ترک هشت] از موسیقی [playlist_name : google play] را پخش کن
362,از آهنگ های شادمهر آهنگ دوم را پخش کن,از آهنگ های [artist_name : شادمهر] آهنگ دوم را پخش کن
363,از لیست پخش من یک آهنگ تصادفی پخش کن,از لیست پخش من یک آهنگ تصادفی پخش کن
364,امروز چندم است,امروز چندم است
365,آیا امروز دوشنبه است,آیا [date : امروز دوشنبه] است
366,لطفا آخرین اخبار را به من بگو,لطفا آخرین اخبار را به من بگو
367,اخبار چیست,اخبار چیست
368,وضع هوای نوشهر چطور است,وضع هوای [place_name : نوشهر] چطور است
369,لامپ ها را خاموش کن,لامپ ها را خاموش کن
370,میخوام چراغ ها رو خاموش کنم میتونی این کار رو برای من انجام بدی,میخوام چراغ ها رو خاموش کنم میتونی این کار رو برای من انجام بدی
374,به من بگو این مساله در مورد هوا درست هست یا نه,به من بگو این مساله در مورد هوا درست هست یا نه
375,آیا الان در گنبد هوا آفتابی است,آیا الان در [place_name : گنبد] هوا [weather_descriptor : آفتابی] است
376,اپلیکیشن هواشناسی را چک کن ببین,اپلیکیشن هواشناسی را چک کن ببین
377,میتونی این آهنگ را به پلی لیست من اضافه کنی,میتونی این آهنگ را به پلی لیست من اضافه کنی
378,چطوره این موزیک را ذخیره کنی,چطوره این موزیک را ذخیره کنی
379,من میخوام موزیک ذخیره بشه میتونی اینکار رو برام انجام بدی,من میخوام موزیک ذخیره بشه میتونی اینکار رو برام انجام بدی
380,لطفا آهنگ آزادی منصور را پخش کن,لطفا آهنگ [song_name : آزادی] [artist_name : منصور] را پخش کن
381,لطفا نرم افزار موزیک من را باز کن و آهنگ نشد مهدی جهانی را پخش کن,لطفا نرم افزار موزیک من را باز کن و آهنگ [song_name : نشد] [artist_name : مهدی جهانی] را پخش کن
382,آهنگ تقدیر از شادمهر را لطفا پخش کن,آهنگ [song_name : تقدیر] از [artist_name : شادمهر] را لطفا پخش کن
383,لامپ گاراژ را خاموش کن,لامپ [house_place : گاراژ] را خاموش کن
384,داغ ترین خبرها را از نیورک تایمز به من بگو,داغ ترین خبرها را از [media_type : نیورک تایمز] به من بگو
385,مطلب جنجالی در تبریز تایمز چیست,مطلب جنجالی در [media_type : تبریز تایمز] چیست
386,هر خبر تلفاتی در روزنامه شرق,هر خبر [news_topic : تلفاتی] در [media_type : روزنامه شرق]
387,به محض اینکه خبر جدیدی از برگزیت شد به من اطلاع بده,به محض اینکه خبر جدیدی از [news_topic : برگزیت] شد به من اطلاع بده
388,پریز هوشمند را خاموش کن,[device_type : پریز هوشمند] را خاموش کن
389,پریز هوشمند را را روشن کن,[device_type : پریز هوشمند] را را روشن کن
390,سوکت پریز هوشمند را عوض کن,سوکت [device_type : پریز هوشمند] را عوض کن
391,یک آهنگ به صورت رندوم از لیست آهنگ های من پخش کن,یک آهنگ به صورت رندوم از لیست آهنگ های من پخش کن
392,یه آهنگ از آهنگ‌های مورد علاقه‌ام رو پخش کن,یه آهنگ از آهنگ‌های مورد علاقه‌ام رو پخش کن
393,آهنگ ریمیکس از لیست پخش من پخش کن,آهنگ [music_genre : ریمیکس] از لیست پخش من پخش کن
394,اگر در کرمان ظهر باشد در زنجان ساعت چند است,اگر در [place_name : کرمان] [timeofday : ظهر] باشد در [place_name : زنجان] ساعت چند است
395,فاصله زمانی بین زمان شرقی و زمان خلیج فارس چند ساعت است,فاصله زمانی بین زمان [time_zone : شرقی] و زمان [time_zone : خلیج فارس] چند ساعت است
396,ترس از شادمهر را پخش کن,[song_name : ترس] از [artist_name : شادمهر] را پخش کن
397,هر آهنگی از ابی را پخش کن,هر آهنگی از [artist_name : ابی] را پخش کن
