id,utt,annot_utt
303,ոնց ես,ոնց ես
304,բարի լույս ինչ կա,բարի լույս ինչ կա
305,տաշիր պիցցայից պիցցա պատվիրիր,[business_name : տաշիր պիցցայից] [food_type : պիցցա] պատվիրիր
306,ես կցանկանայի սուշի կարող եք կարող եք լանչ պատվիրել,ես կցանկանայի [food_type : սուշի] կարող եք կարող եք [meal_type : լանչ] պատվիրել
307,ալեքսա ուզում եմ սուշի ուտել կարող ես ինձ համար լանչ պատվիրել,ալեքսա ուզում եմ [food_type : սուշի] ուտել կարող ես ինձ համար [meal_type : լանչ] պատվիրել
308,օստից սենդվիչ ու ապուր պատվիրիր տանելու համար,[business_name : օստից] [food_type : սենդվիչ] ու [food_type : ապուր] պատվիրիր [order_type : տանելու համար]
309,այս տարվան քանի օր է մնացել,[date : այս տարվան] քանի օր է մնացել
310,այս տարի ամանորն ինչ օր է,[date : այս տարի] ամանորն ինչ օր է
311,ինչ օր է այս տարի հիշատակի օրը,ինչ օր է [date : այս տարի] հիշատակի օրը
312,չափազանց մութ է այստեղ,չափազանց մութ է այստեղ
313,ուժեղացնել պայծառությունը քսան տոկոսով,ուժեղացնել պայծառությունը [change_amount : քսան տոկոսով]
314,լույսերը դնել ամբողջ հզորության վրա,լույսերը դնել [change_amount : ամբողջ հզորության վրա]
315,մի ժամով էլ անձայն մնա,[time : մի ժամով էլ] անձայն մնա
316,անաջատիր ձայնը,անաջատիր ձայնը
317,մի խոսա այսօր,մի խոսա [date : այսօր]
318,վաղը անձրև գալու է,[date : վաղը] [weather_descriptor : անձրև] գալու է
319,ասա ինձ թե ինչ եղանակ է գյումրիում երկու օրից,ասա ինձ թե ինչ եղանակ է [place_name : գյումրիում] [time : երկու օրից]
320,պետք է վաղը անձրևանոց վերցնեմ,պետք է [date : վաղը] [weather_descriptor : անձրևանոց] վերցնեմ
321,անջատել իմ okug,անջատել իմ [device_type : okug]
322,անջատել իմ վարդակը,անջատել իմ [device_type : վարդակը]
323,միացնել խելացի լիցքավորիչ,միացնել [device_type : խելացի լիցքավորիչ]
324,ատմիր ինձ տեխնոլոգիայի նորությունները ենգադջեթից,ատմիր ինձ [news_topic : տեխնոլոգիայի] նորությունները [media_type : ենգադջեթից]
325,երջանիկ,երջանիկ
326,երեկո,[timeofday : երեկո]
327,կիրակի,[date : կիրակի]
329,ով սիրուն սիրուն,[song_name : ով սիրուն սիրուն]
330,ավել ցածրաձայն,ավել ցածրաձայն
331,ավելի ցածր,ավելի ցածր
332,լռություն,լռություն
333,եղանակային ինչ պայմաններ են եղեգնաձորում,եղանակային ինչ պայմաններ են [place_name : եղեգնաձորում]
334,ես ուզում եմ իմանալ եղանակը մեղրիում,ես ուզում եմ իմանալ եղանակը [place_name : մեղրիում]
335,ես ուզում եմ իմանալ եղանակը սան ֆրանցիսկոյում,ես ուզում եմ իմանալ եղանակը [place_name : սան ֆրանցիսկոյում]
336,արմավիրում ձյուն է գալիս,[place_name : արմավիրում] [weather_descriptor : ձյուն է գալիս]
339,ես սուրճի կարիք ունեմ,ես սուրճի կարիք ունեմ
340,աննա ես այսօր մի կարիքավորի օգնեցի,աննա ես [date : այսօր] մի կարիքավորի օգնեցի
341,սկսել սուրճի սարք,սկսել [device_type : սուրճի սարք]
342,հիմա մի բաժակ սուրճ պատրաստիր,հիմա մի բաժակ սուրճ պատրաստիր
343,ինչ եղանակ է լինելու վաղը,ինչ եղանակ է լինելու [date : վաղը]
344,վաղը անձրևային կլինի,[date : վաղը] [weather_descriptor : անձրևային] կլինի
345,ինչ ջերմաստիճան կլինի վաղը,ինչ [weather_descriptor : ջերմաստիճան] կլինի [date : վաղը]
346,ինչպիսին են վաղվա եղանակի կանխատեսումները,ինչպիսին են [date : վաղվա] եղանակի կանխատեսումները
347,որոնք են վաղվա եղանակի կանխատեսումները,որոնք են [date : վաղվա] եղանակի կանխատեսումները
348,վաղն անձրև է գալու,[date : վաղն] [weather_descriptor : անձրև է գալու]
349,վաղը ձյուն գալու է,[date : վաղը] [weather_descriptor : ձյուն] գալու է
350,պարզիր արդյոք ռեստորանը ընդունում է սնունդը տանելու պատվերներ,պարզիր արդյոք [business_type : ռեստորանը] ընդունում է [order_type : սնունդը տանելու] պատվերներ
351,տես ռեստորանը ուտելիքը տալիս է դուրս տանելու համար,տես [business_type : ռեստորանը] ուտելիքը տալիս է [order_type : դուրս տանելու] համար
352,կա տանելու մենյու ռեստորանում,կա [order_type : տանելու] մենյու [business_type : ռեստորանում]
353,մարտի քսաներկուսը,[date : մարտի] քսաներկուսը
354,մարտի քսանինն ինչ օր է,[date : մարտի քսանինն] ինչ օր է
355,շաբաթվա ինչ օր է ապրիլի մեկը,շաբաթվա ինչ օր է [date : ապրիլի մեկը]
356,որն է իմ հաջորդ ահազանգը,որն է իմ հաջորդ ահազանգը
357,խնդրում եմ ասա ինձ իմ զարթուցիչները,խնդրում եմ ասա ինձ իմ զարթուցիչները
358,այսօր ժամը քանիսին է իմ հիշեցումն ավարտվում,[date : այսօր] ժամը քանիսին է իմ հիշեցումն ավարտվում
359,կարող ես ասել ժամը քանիսն է,կարող ես ասել ժամը քանիսն է
360,ժամը քանիսն է,ժամը քանիսն է
361,միացրու ութերորդ երգը գուգլ փլեյ երաժշտություն,միացրու [song_name : ութերորդ երգը] [playlist_name : գուգլ փլեյ] երաժշտություն
362,միացրու շարլ ազնավուրի երգերից երկրորդ երգը,միացրու [artist_name : շարլ ազնավուրի] երգերից երկրորդ երգը
363,միացրու երգ պատահական իմ երգացանկ,միացրու երգ պատահական իմ երգացանկ
364,հիմա ամսի քանիսն է,հիմա ամսի քանիսն է
365,այսօր երկուշաբթի է,[date : այսօր երկուշաբթի] է
366,պատմիր ինձ վերջին նորությունները,պատմիր ինձ վերջին նորությունները
367,ինչ է կատարվում լուրերում,ինչ է կատարվում լուրերում
368,ինչպիսի եղանակ է երևանում,ինչպիսի եղանակ է [place_name : երևանում]
369,անջատել լույսեր,անջատել լույսեր
370,ես ուզում եմ լույսերը անջատվի կարող ես դա ինձ համար անել,ես ուզում եմ լույսերը անջատվի կարող ես դա ինձ համար անել
374,ասա ինձ արդյոք հետևյալը ճիշտ է եղանակի մասին,ասա ինձ արդյոք հետևյալը ճիշտ է եղանակի մասին
375,գորիսում հիմա արևոտ է,[place_name : գորիսում] հիմա [weather_descriptor : արևոտ] է
376,եղանակի հավելվածում տես,եղանակի հավելվածում տես
