id,utt,annot_utt
352,vai ir līdzņemšanas ēdienkarte restorānā,vai ir [order_type : līdzņemšanas] ēdienkarte [business_type : restorānā]
353,kura nedēļas diena ir divdesmit otrais marts,kura nedēļas diena ir [date : divdesmit otrais marts]
354,kura diena ir divdesmit devītais marts,kura diena ir [date : divdesmit devītais marts]
355,kāda nedēļas diena būs pirmais aprīlis,kāda nedēļas diena būs [date : pirmais aprīlis]
356,kāds ir mans nākošais paziņojums,kāds ir mans nākošais paziņojums
357,pasaki kādi man ir modinātāji uzlikti,pasaki kādi man ir modinātāji uzlikti
358,cikos šodien atskanēs mans modinātājsignāls,cikos [date : šodien] atskanēs mans modinātājsignāls
359,vai vari man pateikt pulksteni,vai vari man pateikt pulksteni
360,cik šobrīd ir pulkstenis,cik šobrīd ir pulkstenis
361,atskaņo astoto dziesmu no google play mūzikas,atskaņo [song_name : astoto dziesmu] no [playlist_name : google play] mūzikas
362,atskaņot otro dziesmu no normunda rutuļa dziesmām,atskaņot otro dziesmu no [artist_name : normunda rutuļa] dziesmām
363,atskaņo nejauši izvēlētu dziesmu no mana atskaņošanas saraksta,atskaņo nejauši izvēlētu dziesmu no mana atskaņošanas saraksta
364,kāds ir šī brīža datums,kāds ir šī brīža datums
365,vai šodien ir pirmdiena,vai šodien ir pirmdiena
366,lūdzu pastāsti man jaunākās ziņas,lūdzu pastāsti man jaunākās ziņas
367,kas norisinās ziņās,kas norisinās ziņās
368,kādi ir laikapstākļi pāvilostā,kādi ir laikapstākļi [place_name : pāvilostā]
369,izslēgt gaismas,izslēgt gaismas
370,es gribu izslēgt gaismu vai tu to vari izdarīt,es gribu izslēgt gaismu vai tu to vari izdarīt
374,pastāsti vai tālāk minētais ir taisnība par laika apstākļiem,pastāsti vai tālāk minētais ir taisnība par laika apstākļiem
375,vai cesvainē tagad ir saulains,vai [place_name : cesvainē] tagad ir [weather_descriptor : saulains]
376,paskaties weather aplikācijā vai,paskaties weather aplikācijā vai
377,saglabā šo mūziku manā atskaņošanas sarakstā,saglabā šo mūziku manā atskaņošanas sarakstā
378,kā būtu ja tu šo mūziku saglabātu,kā būtu ja tu šo mūziku saglabātu
379,es gribu mūziku saglabāt vai vari to izdarīt,es gribu mūziku saglabāt vai vari to izdarīt
380,lūdzu atskaņo kad ēģiptē sniegs no tumsa,lūdzu atskaņo [song_name : kad ēģiptē sniegs] no [artist_name : tumsa]
381,lūdzu atver manu mūzikas aplikāciju un atskaņo pasaulīt pasaulīt no eolika,lūdzu atver manu mūzikas aplikāciju un atskaņo [song_name : pasaulīt pasaulīt] no [artist_name : eolika]
382,lūdzu atskaņo dziesmu mosties no goran gora,lūdzu atskaņo dziesmu [song_name : mosties] no [artist_name : goran gora]
383,izslēgt garāžas gaismu,izslēgt [house_place : garāžas] gaismu
384,sameklē svaigākās ziņas neatkarīgajā rīta avīzē,sameklē svaigākās ziņas [media_type : neatkarīgajā rīta avīzē]
385,kādas ir sensācijas rīgas balss žurnālā,kādas ir sensācijas [media_type : rīgas balss] žurnālā
386,kādas ziņas par nāvi latvijas vēstnesī,kādas ziņas [news_topic : par nāvi] [media_type : latvijas vēstnesī]
387,padod ziņu līdz ko būs vairāk ziņas sakārā ar jaunajiem covid ierobežojumiem,padod ziņu līdz ko būs vairāk ziņas sakārā ar [news_topic : jaunajiem covid ierobežojumiem]
388,izslēgt viedo rozeti,izslēgt [device_type : viedo rozeti]
389,ieslēgt viedo spraudni,ieslēgt [device_type : viedo spraudni]
390,ieslēdz gudro kontaktligzdu,ieslēdz [device_type : gudro kontaktligzdu]
391,atskaņot nejauši izvēlētu dziesmu no mana atskaņošanas saraksta,atskaņot nejauši izvēlētu dziesmu no mana atskaņošanas saraksta
392,atskaņo dziesmu no manas izlases,atskaņo dziesmu no manas izlases
393,atskaņo retro dziesmu no mana atskaņošanas saraksta,atskaņo [music_genre : retro] dziesmu no mana atskaņošanas saraksta
394,ja ir divpadsmit viļņā cik ir laiks kalifornijā,ja ir [timeofday : divpadsmit] [place_name : viļņā] cik ir laiks [place_name : kalifornijā]
395,kāda ir laika atšķirība starp austrumu standarta un klusā okeāna laika joslām,kāda ir laika atšķirība starp [time_zone : austrumu standarta] un [time_zone : klusā okeāna laika joslām]
396,atskaņot divas pasaules no jānis stībelis,atskaņot [song_name : divas pasaules] no [artist_name : jānis stībelis]
397,atskaņot jebkādu dziesmu no ralfs eilands,atskaņot jebkādu dziesmu no [artist_name : ralfs eilands]
398,vai rīt būs silts,vai [date : rīt] būs [weather_descriptor : silts]
399,noņem pirmo modinātāju,noņem pirmo modinātāju
400,sākt spēlēt,sākt spēlēt
401,mūziku lūdzu,mūziku lūdzu
402,vai vari pārmainīt gaismas krāsas mājā,vai vari pārmainīt gaismas krāsas [house_place : mājā]
403,vai vari nejauši samainīt gaismu krāsu mājā,vai vari [player_setting : nejauši samainīt] gaismu krāsu [house_place : mājā]
404,vai vari pārmainīt gaismas krāsas mājā uz tumšām,vai vari pārmainīt gaismas krāsas [house_place : mājā] uz [color_type : tumšām]
406,es gribētu paklausīties pop mūziku lūdzu,es gribētu paklausīties [music_genre : pop] mūziku lūdzu
407,vai vari turpmāko stundu atskaņot roka mūziku,vai vari [time : turpmāko stundu] atskaņot [music_genre : roka] mūziku
408,kādus modinātājus es esmu uzlicis,kādus modinātājus es esmu uzlicis
409,kādi man ir modinātāji,kādi man ir modinātāji
410,cikos man ir uzlikti modinātāji,cikos man ir uzlikti modinātāji
411,vai vari pateikt man joku,vai vari pateikt man joku
412,pasaki man smieklīgu joku,pasaki man [joke_type : smieklīgu] joku
413,nomainīt manas istabas gaismas uz zilām,nomainīt manas istabas gaismas uz [color_type : zilām]
414,nomainīt manas istabas gaismas uz kādu romantisku krāsu,nomainīt manas istabas gaismas uz kādu [color_type : romantisku] krāsu
415,samaini manas istabas gaismu lai man būtu labs miegs,samaini manas istabas gaismu lai man būtu [color_type : labs miegs]
416,uzstādīt man modinātāju uz astoņiem no rīta,uzstādīt man modinātāju uz [time : astoņiem no rīta]
417,uzliec modinātāju uz četriem vakarā,uzliec modinātāju uz [time : četriem vakarā]
418,uzliec modinātāja zvanu astoņos četrdesmit piecās no rīta,uzliec modinātāja zvanu [time : astoņos četrdesmit piecās no rīta]
422,kādas ir jaunākās ziņas,kādas ir jaunākās ziņas
424,kādas ir jaunākās ziņas,kādas ir jaunākās ziņas
425,kādi jaunumi ir siržu lauzējiem,kādi jaunumi ir [news_topic : siržu lauzējiem]
426,ieslēdz pirmo kontaktu,ieslēdz [device_type : pirmo kontaktu]
427,izslēdz gaismas vannas istabā,izslēdz gaismas [house_place : vannas istabā]
428,izslēdz gaismas vannas istabā,izslēdz gaismas [house_place : vannas istabā]
429,gaismas izslēgtas vannas istabā,gaismas izslēgtas [house_place : vannas istabā]
430,kāds pašlaik ir laiks ārā,kāds pašlaik ir laiks ārā
431,kāds laiks būs piektdien,kāds laiks būs [date : piektdien]
432,kādi pašlaik ir laikapstākļi ārā,kādi pašlaik ir laikapstākļi ārā
433,cik silts tagad ir ārā,cik [weather_descriptor : silts] tagad ir ārā
434,kas šodien ir par dienu,kas [date : šodien] ir par dienu
435,kura mēneša diena ir nākamā otrdiena,kura [date : mēneša] diena ir nākamā [date : otrdiena]
436,atskaņot intars busulis miglas rīts,atskaņot [artist_name : intars busulis] miglas rīts
437,atver mapi prāta vētra,atver mapi [artist_name : prāta vētra]
438,vai šodien līs,vai [date : šodien] [weather_descriptor : līs]
439,vai man vilkt jaku šodien,vai man vilkt [weather_descriptor : jaku] [date : šodien]
440,izlasi man jaunos virsrakstus,izlasi man jaunos virsrakstus
441,kādi ir jaunākie ziņu virsraksti,kādi ir jaunākie ziņu virsraksti
442,kas notiek ziņās,kas notiek ziņās
443,palielināt skaļumu,palielināt skaļumu
444,atspējot jaukšanu,[player_setting : atspējot jaukšanu]
445,atkārtot albumu,[player_setting : atkārtot] albumu
446,atskaņot līvi,atskaņot [artist_name : līvi]
447,atskaņot senākas ziemassvētku dziesmas,atskaņot [music_descriptor : senākas ziemassvētku] dziesmas
448,ieslēgt kafijas automātu,ieslēgt [device_type : kafijas automātu]
449,uztaisi kafiju,uztaisi kafiju
450,uztaisi kafiju olly,uztaisi kafiju olly
451,sniedz man jaunāko olainfarm akciju cenu,sniedz man jaunāko [news_topic : olainfarm akciju cenu]
452,kurš ir pašlaik vadībā saeimas vēlēšanās,kurš ir pašlaik vadībā [news_topic : saeimas vēlēšanās]
453,kāds šodien ir datums,kāds [date : šodien] ir datums
454,samainīt gaismas virtuvē uz zilām,samainīt gaismas [house_place : virtuvē] uz [color_type : zilām]
455,nomaini dzīvojamās istabas apgaismojuma krāsu uz sarkanu,nomaini [house_place : dzīvojamās istabas] apgaismojuma krāsu uz [color_type : sarkanu]
456,nomainīt guļamistabas gaismas uz zaļām,nomainīt [house_place : guļamistabas] gaismas uz [color_type : zaļām]
458,vai vari runāt nedaudz skaļāk,vai vari runāt nedaudz skaļāk
459,es tevi nevaru dzirdēt vai vari runāt nedaudz skaļāk,es tevi nevaru dzirdēt vai vari runāt nedaudz skaļāk
460,lūdzu runā skaļi,lūdzu runā skaļi
461,es vēlos klausīties klasisko mūziku,es vēlos klausīties [music_genre : klasisko] mūziku
462,es gribu paklausīties džezu,es gribu paklausīties [music_genre : džezu]
463,kura diena šodien ir,kura diena šodien ir
464,pasaki man laiku un datumu,pasaki man laiku un datumu
465,kāds ir datums,kāds ir datums
466,siri kāds ir datums,siri kāds ir datums
467,padarīt spilgtāku manas guļamistabas gaismu,padarīt spilgtāku manas [house_place : guļamistabas] gaismu
468,nomaini gaismas uz blāvākām,nomaini gaismas uz blāvākām
469,izslēgt gaismu,izslēgt gaismu
470,izslēgt lampu,izslēgt [device_type : lampu]
471,izslēgt gaismas,izslēgt gaismas
472,atskaņot dziesmas no māra upmane,atskaņot dziesmas no [artist_name : māra upmane]
473,atskaņo šokolādes saldējums,atskaņo [song_name : šokolādes saldējums]
474,atver dziesmas no ievas akurateres,atver dziesmas no [artist_name : ievas akurateres]
475,kādas kļūdas tu parasti pieļauj,kādas kļūdas tu parasti pieļauj
476,kādas lietas tu nevari izdarīt,kādas lietas tu nevari izdarīt
477,atrodi ziņas par breksitu,atrodi ziņas par [news_topic : breksitu]
478,atver ziņas par neste,atver ziņas par [news_topic : neste]
479,atrodi man ziņas par lemberga runu,atrodi man ziņas par [news_topic : lemberga runu]
480,pasaki man cik pulkstens,pasaki man cik pulkstens
481,cik ir pulkstens citās laika joslās,cik ir pulkstens [place_name : citās laika joslās]
482,kurā laika joslā ir āraiši,kurā laika joslā ir [place_name : āraiši]
483,kā sauc dziesmu,kā sauc dziesmu
484,kas ir šīs dziesmas izpildītājs,kas ir šīs dziesmas izpildītājs
485,kāds ir šīs dziesmas garums,kāds ir šīs dziesmas garums
486,cik pulkstenis ir rīgas pilsētā,cik pulkstenis ir [place_name : rīgas pilsētā]
487,cik tagad ir pulkstens francijā,cik tagad ir pulkstens [place_name : francijā]
488,cik šobrīd ir pulkstenis dānijā,cik šobrīd ir pulkstenis [place_name : dānijā]
489,kāda ārā ir temperatūra,kāda ārā ir [weather_descriptor : temperatūra]
490,vai ārā ir karsts,vai ārā ir [weather_descriptor : karsts]
491,vai ārā ir auksts,vai ārā ir [weather_descriptor : auksts]
492,kādu muļķīgu joku tu zini,kādu [joke_type : muļķīgu] joku tu zini
493,kādu muļķīgu anekdoti tu zini,kādu [joke_type : muļķīgu] anekdoti tu zini
494,kas būtu labs joks,kas būtu [joke_type : labs] joks
496,samaini gaismas krāsu uz zilo,samaini gaismas krāsu uz [color_type : zilo]
497,apstiprināt vai gaisma ir zila,apstiprināt vai gaisma ir [color_type : zila]
498,nomaini gaismas krāsu uz sarkanu,nomaini gaismas krāsu uz [color_type : sarkanu]
499,cik ir laiks lisabonā,cik ir laiks [place_name : lisabonā]
500,kāds ir laiks denverā,kāds ir laiks [place_name : denverā]
502,klusumu lūdzu,klusumu lūdzu
503,izslēgt skaļruņus,izslēgt skaļruņus
504,klusu lūdzu,klusu lūdzu
506,atvērt dziesmas no musiqq,atvērt dziesmas no [artist_name : musiqq]
507,apstiprini modinātāja laiku,apstiprini modinātāja laiku
508,kādi modinātāji ir salikti,kādi modinātāji ir salikti
509,kādi man ir modinātāji,kādi man ir modinātāji
510,vai man ir uzstādīts modinātājs,vai man ir uzstādīts modinātājs
511,no prāta vētra,no prāta vētra
512,no get marks,no get marks
513,pēc mūsu rezultātiem,pēc mūsu rezultātiem
514,vai vari ieslēgt klusuma režīmu kad es neesmu mājās,vai vari ieslēgt klusuma režīmu kad es neesmu mājās
516,apklusināt uz nākamo stundu lūdzu,apklusināt uz [time : nākamo stundu] lūdzu
517,atskaņot manu mīļāko dziesmu,atskaņot manu mīļāko dziesmu
518,atskaņot manas visvairāk spēlētās dziesmas,atskaņot manas visvairāk spēlētās dziesmas
519,cik ir pulkstenis,cik ir pulkstenis
520,cik ir pulkstenis tieši tagad,cik ir pulkstenis tieši tagad
521,parādi man pulksteni,parādi man pulksteni
522,tas nav iespējams,tas nav iespējams
523,tas ir ļoti bīstams,tas ir ļoti bīstams
524,cik ilgs laiks būs nepieciešams lai sagatavotu pasūtījumu,cik ilgs laiks būs nepieciešams lai sagatavotu pasūtījumu
525,sagatavo pasūtījumu pēc iespējas ātrāk,sagatavo pasūtījumu pēc iespējas ātrāk
526,pasaki man nejaušu joku,pasaki man [joke_type : nejaušu] joku
527,vai zini kādus jokus,vai zini kādus jokus
528,kāda ir tava mīļākā anekdote,kāda ir tava mīļākā anekdote
529,izslēdz,izslēdz
530,tālvadības sensors,tālvadības sensors
531,kādas ir jaunākās pasaules ziņas,kādas ir jaunākās [place_name : pasaules] ziņas
532,lūdzu pastāsti man kādas starptautiskās ziņas,lūdzu pastāsti man kādas [place_name : starptautiskās] ziņas
533,uzliec modinātāju deviņos no rīta,uzliec modinātāju [time : deviņos no rīta]
534,uzliec modinātāja zvanu desmitos no rīta,uzliec modinātāja zvanu [time : desmitos no rīta]
535,man vajag atgādinājuma modinātāju vienos,man vajag atgādinājuma modinātāju [time : vienos]
536,uzliec modinātāju trijos pēcpusdienā,uzliec modinātāju [time : trijos pēcpusdienā]
537,ieslēdz modinātāju deviņos no rīta,ieslēdz modinātāju [time : deviņos no rīta]
538,uzliec signālu uz trīspadsmitiem,uzliec signālu uz [time : trīspadsmitiem]
539,sameklē samantas tīnas albuma nosaukumu,sameklē [artist_name : samantas tīnas] albuma nosaukumu
540,atskaņo man dziesmu kā gaisa balonā no agnese rakovska,atskaņo man dziesmu kā gaisa balonā no [artist_name : agnese rakovska]
541,atskaņo dziesmu sekundes,atskaņo dziesmu [song_name : sekundes]
542,tevis dēļ,tevis dēļ
543,kāds ir smieklīgākais joks,kāds ir [joke_type : smieklīgākais] joks
544,pasaki man neķītru joku,pasaki man [joke_type : neķītru] joku
545,atskaņot atskaņošanas sarakstu,atskaņot atskaņošanas sarakstu
546,hey olly atskaņo atskaņošanas sarakstu,hey olly atskaņo atskaņošanas sarakstu
547,lūdzu uzgriez skaļāk dziesmu četri krasti,lūdzu uzgriez skaļāk dziesmu [song_name : četri krasti]
548,lūdzu retāk atskaņo jauktā secībā es skrienu,lūdzu [player_setting : retāk atskaņo jauktā secībā] [song_name : es skrienu]
549,lūdzu atkārto vēlreiz to anša mūziku,lūdzu [player_setting : atkārto] vēlreiz to [artist_name : anša] mūziku
550,kāda dziesma skan,kāda dziesma skan
551,kas dzied šo dziesmu,kas dzied šo dziesmu
552,nosūti man uz epastu šīs dziesmas vārdus,nosūti man uz epastu šīs dziesmas vārdus
553,izslēdz gaismas viesistabā,izslēdz gaismas [house_place : viesistabā]
554,lūdzu izslēdz apgaismojumu viesistabā,lūdzu izslēdz apgaismojumu [house_place : viesistabā]
555,atskaņot musiqq sāc ar sevi,atskaņot [artist_name : musiqq] sāc ar sevi
556,vai vari ieslēgt man fona mūziku,vai vari ieslēgt man [music_descriptor : fona] mūziku
557,cik modinātāji ir uzlikti,cik modinātāji ir uzlikti
558,vai man ir uzlikts kāds modinātājs rītdienai,vai man ir uzlikts kāds modinātājs [date : rītdienai]
559,kādi signāli ir uzlikti uz rītdienu,kādi signāli ir uzlikti [date : uz rītdienu]
560,izslēgt atgādinājumu astoņos no rīta,izslēgt atgādinājumu [time : astoņos no rīta]
