id,utt,annot_utt
354,ika-dalawamput siyam ng marso ay pumapatak sa anong araw,[date : ika-dalawamput siyam ng marso] ay pumapatak sa anong araw
355,anong araw ng linggo ang ika-una ng abril,anong araw ng linggo ang [date : ika-una ng abril]
356,ano ang susunod kong alarm,ano ang susunod kong alarm
357,mangyaring sabihin sa akin ang aking mga alarm,mangyaring sabihin sa akin ang aking mga alarm
358,anong oras tutunog ang hudyat ko ngayon,anong oras tutunog ang hudyat ko [date : ngayon]
359,pwede mo bang sabihin sa akin ang oras,pwede mo bang sabihin sa akin ang oras
360,ano ang kasalukuyang oras,ano ang kasalukuyang oras
361,patugtugin ang ikawalong track mula sa google play music,patugtugin ang [song_name : ikawalong track] mula sa [playlist_name : google play] music
362,i-play ang pangalawa na kanta sa mga kanta ni anirudh,i-play ang pangalawa na kanta sa mga kanta ni [artist_name : anirudh]
363,mag-play ng kanta randomly mula sa aking playlist,mag-play ng kanta randomly mula sa aking playlist
364,ano ang kasalukuyang petsa,ano ang kasalukuyang petsa
365,lunes ba ngayon,[date : lunes ba ngayon]
366,mangyaring sabihin sa akin ang pinakabagong balita,mangyaring sabihin sa akin ang pinakabagong balita
367,ano ang nangyayari sa balita,ano ang nangyayari sa balita
368,ano ang klima sa new york city,ano ang klima sa [place_name : new york city]
369,patayin ang mga ilaw,patayin ang mga ilaw
370,gusto kong patayin ang ilaw pwede mo ba itong gawin,gusto kong patayin ang ilaw pwede mo ba itong gawin
374,sabihin sa akin kung totoo ang sumusunod tungkol sa panahon,sabihin sa akin kung totoo ang sumusunod tungkol sa panahon
375,maaraw ba ngayon sa maynila,[weather_descriptor : maaraw] ba ngayon sa [place_name : maynila]
376,suriin ang panahon app para makita,suriin ang panahon app para makita
377,maaaring i-save ang musikang ito sa aking playlist,maaaring i-save ang musikang ito sa aking playlist
378,kung i-save mo ang musikang ito,kung i-save mo ang musikang ito
379,gusto kong mai-save ang musika maaari mo ba itong gawin para sa akin,gusto kong mai-save ang musika maaari mo ba itong gawin para sa akin
380,paki play ang kisapmata ng rivermaya,paki play ang [song_name : kisapmata] ng [artist_name : rivermaya]
381,pakiusap buksan ang aking music application at ipakanta ang habang buhay ni zack tabudlo,pakiusap buksan ang aking music application at ipakanta ang [song_name : habang buhay] ni [artist_name : zack tabudlo]
382,paki play ang kanta na kanlungan ni noel cabangon,paki play ang kanta na [song_name : kanlungan] ni [artist_name : noel cabangon]
383,patayin ang ilaw sa garahe,patayin ang ilaw sa [house_place : garahe]
384,tingnan ang mainit na balita sa manila bulletin,tingnan ang mainit na balita sa [media_type : manila bulletin]
385,ano ang kagila-gilalas sa manila bulletin,ano ang kagila-gilalas sa [media_type : manila bulletin]
386,anumang balita ng pagkamatay sa manila bulletin,anumang balita ng [news_topic : pagkamatay] sa [media_type : manila bulletin]
387,ipaalam sa akin sa lalong madaling may higit pang balita sa brexit,ipaalam sa akin sa lalong madaling may higit pang balita sa [news_topic : brexit]
388,patayin ang smart plug,patayin ang [device_type : smart plug]
389,buksan ang smart plug,buksan ang [device_type : smart plug]
390,patayin ang smart plug na saksakan,patayin ang [device_type : smart plug] na saksakan
391,magpatugtog ng kahit anong awitin mula sa aking playlist,magpatugtog ng kahit anong awitin mula sa aking playlist
392,magpatugtog ng kanta mula sa aking mga paborito,magpatugtog ng kanta mula sa aking mga paborito
393,magpatugtog ng retro na kanta sa aking playlist,magpatugtog ng [music_genre : retro] na kanta sa aking playlist
394,kung tanghali na sa bicol anong oras na sa singapore,kung [timeofday : tanghali] na sa [place_name : bicol] anong oras na sa [place_name : singapore]
395,ano ang pagkakaiba ng oras sa pagitan ng silangang oras at oras ng pasipiko,ano ang pagkakaiba ng oras sa pagitan ng [time_zone : silangang] oras at [time_zone : oras ng pasipiko]
396,i-play ang elesi ng rivermaya,i-play ang [song_name : elesi] ng [artist_name : rivermaya]
397,kahit anong musika ng south border,kahit anong musika ng [artist_name : south border]
398,magiging mainit-init ba bukas,magiging [weather_descriptor : mainit-init] ba [date : bukas]
399,alisin ang unang alarm,alisin ang unang alarm
400,simulang patugtugin,simulang patugtugin
401,musika pakiusap,musika pakiusap
402,pwedeng palitan ang mga kulay ng ilaw sa bahay,pwedeng palitan ang mga kulay ng ilaw sa [house_place : bahay]
403,pwede mo bang baguhin ang mga kulay ng ilaw sa bahay,pwede mo bang [player_setting : baguhin] ang mga kulay ng ilaw sa [house_place : bahay]
404,palitan ang kulay ng ilaw sa madilim sa bahay,palitan ang kulay ng ilaw sa [color_type : madilim] sa [house_place : bahay]
406,gusto kong makinig ng pop music pakiusap,gusto kong makinig ng [music_genre : pop] music pakiusap
407,pwede ka bang magpatugtog ng rock music sa susunod na oras,pwede ka bang magpatugtog ng [music_genre : rock] music sa [time : susunod na oras]
408,anong mga hudyat ang inilagay ko,anong mga hudyat ang inilagay ko
409,basahin mo sakin ang aking mga alarm,basahin mo sakin ang aking mga alarm
410,anong oras nakatakda ang mga alarm ko,anong oras nakatakda ang mga alarm ko
411,pwede mo bang sabihin sa akin ang isang biro,pwede mo bang sabihin sa akin ang isang biro
412,sabihin mo sa akin ang isang nakakatawang biro,sabihin mo sa akin ang isang [joke_type : nakakatawang] biro
413,palitan ang mga ilaw sa aking kwarto ng asul,palitan ang mga ilaw sa aking kwarto ng [color_type : asul]
414,palitan ang kulay ng ilaw sa kuwarto ko ng ilang romantiko na kulay,palitan ang kulay ng ilaw sa kuwarto ko ng ilang [color_type : romantiko] na kulay
415,baguhin ang aking mga ilaw para s a magandang tulog,baguhin ang aking mga ilaw para s a [color_type : magandang tulog]
416,itakda ang hudyat para sa akin sa alas otso ng umaga,itakda ang hudyat para sa akin sa [time : alas otso ng umaga]
417,gumawa ng hudyat para sa alas kwatro ng hapon,gumawa ng hudyat para sa [time : alas kwatro ng hapon]
418,itakda mo ako ng hudyat sa alas otso kwarenta singko ng umaga,itakda mo ako ng hudyat sa [time : alas otso kwarenta singko ng umaga]
422,ano ang mga pinakabagong balita,ano ang mga pinakabagong balita
424,ano ang mga nagbabagang balita,ano ang mga nagbabagang balita
425,ano ang mga balita sa heartthrob,ano ang mga balita sa [news_topic : heartthrob]
426,paandarin ang plug ng isang saksakan,paandarin ang plug ng [device_type : isang saksakan]
427,patayin ang mga ilaw sa banyo,patayin ang mga ilaw sa [house_place : banyo]
428,patayin ang mga ilaw sa banyo,patayin ang mga ilaw sa [house_place : banyo]
429,patayin ang mga ilaw sa banyo,patayin ang mga ilaw sa [house_place : banyo]
430,ano ang klima ngayon,ano ang klima ngayon
431,ano ang klima ngayong biyernes,ano ang klima ngayong [date : biyernes]
432,ano ang klima ngayon sa labas,ano ang klima ngayon sa labas
433,gaano kainit ngayon sa labas,gaano [weather_descriptor : kainit] ngayon sa labas
434,anong araw ngayon,anong araw [date : ngayon]
435,anong araw ng buwan ang susunod na martes,anong araw ng [date : buwan] ang susunod na [date : martes]
436,patugtugin ang kamikazee folder,patugtugin ang [artist_name : kamikazee] folder
437,buksan ang eraserheads folder,buksan ang [artist_name : eraserheads] folder
438,magkaka ulan ba ngayon,magkaka [weather_descriptor : ulan] ba [date : ngayon]
439,susuotin ko ba ang jaket ko ngayon,susuotin ko ba ang [weather_descriptor : jaket] ko [date : ngayon]
440,basahan mo ako ng mga bagong headline,basahan mo ako ng mga bagong headline
441,ano ang mga pinakabagong ulo ng balita,ano ang mga pinakabagong ulo ng balita
442,ano ang nangyayari sa balita,ano ang nangyayari sa balita
443,taasan ang tono,taasan ang tono
444,huwag paganahin ang pagbalasa,[player_setting : huwag paganahin ang pagbalasa]
445,ulitin ang album,[player_setting : ulitin] ang album
446,patugtugin ang metallica,patugtugin ang [artist_name : metallica]
447,mag play ng makalumang pasko na kanta,mag play ng [music_descriptor : makalumang pasko] na kanta
448,patakbuhin ang coffee maker,patakbuhin ang [device_type : coffee maker]
449,gumawa ng kape,gumawa ng kape
450,gumawa ka ng kape olly,gumawa ka ng kape olly
451,alamin para sa akin ang pinakabagong presyo ng stock para sa costco,alamin para sa akin ang pinakabagong [news_topic : presyo ng stock para sa costco]
452,sino ang kasalukuyang nangunguna sa halalan sa parlyamentaryo,sino ang kasalukuyang nangunguna sa [news_topic : halalan sa parlyamentaryo]
453,ano ang petsa ngayong araw,ano ang petsa [date : ngayong araw]
454,palitan ang mga ilaw sa kusina ng asul,palitan ang mga ilaw sa [house_place : kusina] ng [color_type : asul]
455,ayusin ang mga ilaw sa sala ng pula,ayusin ang mga ilaw sa [house_place : sala] ng [color_type : pula]
456,palitan ang mga ilaw ng kwarto sa berde,palitan ang mga ilaw ng [house_place : kwarto] sa [color_type : berde]
458,puwede ka bang magsalita ng medyo malakas,puwede ka bang magsalita ng medyo malakas
459,hindi ko marinig puwede ka magsalita ng medyo malakas,hindi ko marinig puwede ka magsalita ng medyo malakas
460,mangyaring magsalita ng malakas,mangyaring magsalita ng malakas
461,nais kong makinig ng klasiko na musika,nais kong makinig ng [music_genre : klasiko] na musika
462,gusto kong makinig sa jazz,gusto kong makinig sa [music_genre : jazz]
463,anong araw na,anong araw na
464,sabihin sa akin ang petsa at oras,sabihin sa akin ang petsa at oras
465,anong petsa,anong petsa
466,siri anong petsa,siri anong petsa
467,mas dagdagan ng liwanag ang ilaw ng aking silid-tulugan,mas dagdagan ng liwanag ang ilaw ng aking [house_place : silid-tulugan]
468,palitan ang mga ilaw at diliman,palitan ang mga ilaw at diliman
469,patayin ang ilaw,patayin ang ilaw
470,patayin ang lampara,patayin ang [device_type : lampara]
471,patayin ang mga ilaw,patayin ang mga ilaw
472,i-play ang mga kanta ni sia,i-play ang mga kanta ni [artist_name : sia]
473,i-play ang set you free,i-play ang [song_name : set you free]
474,buksan ang harana ng parokya ni edgar,buksan ang harana ng [artist_name : parokya ni edgar]
475,anong mga pagkakamali ang karaniwan mong ginagawa,anong mga pagkakamali ang karaniwan mong ginagawa
476,anong mga bagay ang hindi mo kayang gawin,anong mga bagay ang hindi mo kayang gawin
477,maghanap ng balita tungkol sa brexit,maghanap ng balita tungkol sa [news_topic : brexit]
478,buksan ang balita tungkol sa langis ng b. p.,buksan ang balita tungkol sa [news_topic : langis ng b. p.]
479,hanapan ako ng balita tungkol sa talumpati ni trump,hanapan ako ng balita tungkol sa [news_topic : talumpati ni trump]
480,sabihin mo sa akin ang oras,sabihin mo sa akin ang oras
481,anong oras na sa ibang mga time zone,anong oras na sa [place_name : ibang mga time zone]
482,ano ang time zone sa arizona,ano ang time zone sa [place_name : arizona]
483,ano ang pamagat ng kanta,ano ang pamagat ng kanta
484,sino ang mang aawit ng kanta,sino ang mang aawit ng kanta
485,ano ang haba ng kanta,ano ang haba ng kanta
486,anong oras na sa davao city,anong oras na sa [place_name : davao city]
487,ano ang oras sa pilipinas ngayon,ano ang oras sa [place_name : pilipinas] ngayon
488,anong oras na ngayon sa australia,anong oras na ngayon sa [place_name : australia]
489,ano ang temperatura ngayon sa labas,ano ang [weather_descriptor : temperatura] ngayon sa labas
490,mainit ba sa labas,[weather_descriptor : mainit] ba sa labas
491,malamig ba sa labas,[weather_descriptor : malamig] ba sa labas
492,anong kalokohang biro alam mo,anong [joke_type : kalokohang] biro alam mo
493,anong kalokohang biro alam mo,anong [joke_type : kalokohang] biro alam mo
494,anong magandang biro,anong [joke_type : magandang] biro
496,palitan ang kulay ng ilaw sa asul,palitan ang kulay ng ilaw sa [color_type : asul]
497,ikompirma kung asul ang kulay,ikompirma kung [color_type : asul] ang kulay
498,baguhin ang liwanag na kulay sa pula,baguhin ang liwanag na kulay sa [color_type : pula]
499,anong oras na sa des moines,anong oras na sa [place_name : des moines]
500,anong oras na sa denver,anong oras na sa [place_name : denver]
502,katahimikan pakiusap,katahimikan pakiusap
503,patayin ang speakers,patayin ang speakers
504,tahimik pakiusap,tahimik pakiusap
506,buksan ang mga kanta ng kamikazee,buksan ang mga kanta ng [artist_name : kamikazee]
507,kumpirmahin ang oras ng alarm,kumpirmahin ang oras ng alarm
508,anong mga hudyat ang nakatakda,anong mga hudyat ang nakatakda
509,aling mga hudyat ang mayroon ako,aling mga hudyat ang mayroon ako
510,meron ba akong nakatakda na hudyat,meron ba akong nakatakda na hudyat
511,tamang formula,tamang formula
512,sa pamamagitan ni get marks,sa pamamagitan ni get marks
513,sa pamamagitan ng aming mga marka,sa pamamagitan ng aming mga marka
514,puwede bang tumahimik ka kapag wala ako sa bahay,puwede bang tumahimik ka kapag wala ako sa bahay
516,pakimute para sa susunod na oras,pakimute para sa [time : susunod na oras]
517,patugtugin ang aking paboritong kanta,patugtugin ang aking paboritong kanta
518,i-play ang aking mga laging pinapakinggan na kanta,i-play ang aking mga laging pinapakinggan na kanta
519,anong oras na,anong oras na
520,anong oras na ngayon,anong oras na ngayon
521,bigyan mo ako ng oras,bigyan mo ako ng oras
522,hindi pwede,hindi pwede
523,napaka delikado nito,napaka delikado nito
524,ilang oras ang gugugulin para maihanda ang aking order,ilang oras ang gugugulin para maihanda ang aking order
525,pakihanda and order sa lalong madaling panahon,pakihanda and order sa lalong madaling panahon
526,sabihin mo sa akin ang kahit anong biro,sabihin mo sa akin ang [joke_type : kahit anong] biro
527,may alam ka bang anumang magandang mga biro,may alam ka bang anumang magandang mga biro
528,ano ang paborito mong biro,ano ang paborito mong biro
529,sa pamamagitan ng pagpatay,sa pamamagitan ng pagpatay
530,ang remote sensor,ang remote sensor
531,ano ang mga pinakabagong balita sa mundo,ano ang mga pinakabagong balita sa [place_name : mundo]
532,mangyaring sabihin sa akin ang ilang mga internasyonal na balita,mangyaring sabihin sa akin ang ilang mga [place_name : internasyonal] na balita
533,magtakda ng hudyat para sa alas nuwebe ng umaga,magtakda ng hudyat para sa [time : alas nuwebe ng umaga]
534,magtakda ng pampagising para sa alas diyes ng umaga,magtakda ng pampagising para sa [time : alas diyes ng umaga]
535,kailangan ko ng hudyat ng paalala para sa ala una,kailangan ko ng hudyat ng paalala para sa [time : ala una]
536,gumawa ng hudyat para sa alas tres ng hapon,gumawa ng hudyat para sa [time : alas tres ng hapon]
537,buksan ang hudyat para sa alas nuwebe ng umaga,buksan ang hudyat para sa [time : alas nuwebe ng umaga]
538,magtakda ng hudyat para sa ala una ng hapon,magtakda ng hudyat para sa [time : ala una ng hapon]
539,hanapin ang pangalan ng album kasama si sarah geronimo,hanapin ang pangalan ng album kasama si [artist_name : sarah geronimo]
540,i-play ang kantang habang buhay ni zack tabudlo,i-play ang kantang habang buhay ni [artist_name : zack tabudlo]
541,i-play kaagad ang kanta,i-play [song_name : kaagad] ang kanta
542,ito ay mapayapa,ito ay mapayapa
543,ano ang pinaka nakakatawang biro,ano ang [joke_type : pinaka nakakatawang] biro
544,sabihin mo sa akin ang isang maduming biro,sabihin mo sa akin ang isang [joke_type : maduming] biro
545,i-play ang playlist,i-play ang playlist
546,hey olly i-play ang playlist,hey olly i-play ang playlist
547,pakitaasan ang tono ng musika na harana,pakitaasan ang tono ng musika na [song_name : harana]
548,mangyaring babaan ang shuffle rate ng tala,mangyaring [player_setting : babaan] ang [player_setting : shuffle] rate ng [song_name : tala]
