id,utt,annot_utt
395,kakšna je časovna razlika med vzhodnim in pacifiškim časom,kakšna je časovna razlika med [time_zone : vzhodnim] in [time_zone : pacifiškim časom]
396,predvajaj why do you sing od kirk franklin,predvajaj [song_name : why do you sing] od [artist_name : kirk franklin]
397,predvajaj katerokoli pesem od modrijanov,predvajaj katerokoli pesem od [artist_name : modrijanov]
398,ali bo toplo jutri,ali bo [weather_descriptor : toplo] [date : jutri]
399,odstrani alarm,odstrani alarm
400,začni s predvajanjem,začni s predvajanjem
401,predvajaj glasbo,predvajaj glasbo
402,ali lahko spremeniš barve luči v hiši,ali lahko spremeniš barve luči v [house_place : hiši]
403,ali lahko zamenjaš barve luči v hiši,ali lahko [player_setting : zamenjaš] barve luči v [house_place : hiši]
404,ali lahko spremeniš barve luči v hiši v bolj temne,ali lahko spremeniš barve luči v [house_place : hiši] v bolj [color_type : temne]
406,prosim želim poslušati pop glasbo,prosim želim poslušati [music_genre : pop] glasbo
407,ali lahko predvajaš rock glasbo naslednjo uro,ali lahko predvajaš [music_genre : rock] glasbo [time : naslednjo uro]
408,katere alarme imam nastavljene,katere alarme imam nastavljene
409,preberi mi moje alarme,preberi mi moje alarme
410,za kdaj imam nastavljene alarme,za kdaj imam nastavljene alarme
411,mi lahko poveš šalo,mi lahko poveš šalo
412,povej mi smešno šalo,povej mi [joke_type : smešno] šalo
413,spremeni moje sobne luči v modro,spremeni moje sobne luči v [color_type : modro]
414,spremeni barvo luči v moji sobi na kakšno bolj romantično barvo,spremeni barvo luči v moji sobi na kakšno bolj [color_type : romantično] barvo
415,spremeni luči moje sobe tako da se dobro naspim,spremeni luči moje sobe tako da se [color_type : dobro naspim]
416,nastavi alarm zame ob osmih dopoldne,nastavi alarm zame ob [time : osmih dopoldne]
417,nastavi alarm za štiri popoldne,nastavi alarm za [time : štiri popoldne]
418,nastavi budilko za ob osem petinštirideset dopoldne,nastavi budilko za ob [time : osem petinštirideset dopoldne]
422,katere so zadnje novice,katere so zadnje novice
424,katere so prelomne novice,katere so prelomne novice
425,kakšne so novice o najbolj zaželjenih moških,kakšne so novice o [news_topic : najbolj zaželjenih moških]
426,prižgi vtičnico ena,prižgi [device_type : vtičnico ena]
427,ugasni luči v kopalnici,ugasni luči v [house_place : kopalnici]
428,ugasni luči v kopalnici,ugasni luči v [house_place : kopalnici]
429,ugasni luči v kopalnici,ugasni luči v [house_place : kopalnici]
430,kakšno je zdaj vreme,kakšno je zdaj vreme
431,kakšno bo vreme v petek,kakšno bo vreme v [date : petek]
432,kakšno je trenutno vreme zunaj,kakšno je trenutno vreme zunaj
433,kako toplo je trenutno zunaj,kako [weather_descriptor : toplo] je trenutno zunaj
434,kateri dan je danes,kateri dan je [date : danes]
435,katri dan v mesecu je naslednji torek,katri dan v [date : mesecu] je naslednji [date : torek]
436,predvajaj mapo z glasbo pankrtov,predvajaj mapo z glasbo [artist_name : pankrtov]
437,odpri mapo sokoli,odpri mapo [artist_name : sokoli]
438,ali bo danes deževalo,ali bo [date : danes] [weather_descriptor : deževalo]
439,bi morala nositi jakno danes,bi morala nositi [weather_descriptor : jakno] [date : danes]
440,preberi mi nove naslove,preberi mi nove naslove
441,kaj so najnovejše najpomembnejše novice,kaj so najnovejše najpomembnejše novice
442,kaj se dogaja v novicah,kaj se dogaja v novicah
443,povišaj glasnost,povišaj glasnost
444,onemogoči naključno predvajanje,[player_setting : onemogoči naključno predvajanje]
445,ponovi album,[player_setting : ponovi] album
446,predvajaj metaliko,predvajaj [artist_name : metaliko]
447,predvajaj staromodno božično glasbo,predvajaj [music_descriptor : staromodno božično] glasbo
448,prižgi aparat za kavo,prižgi [device_type : aparat za kavo]
449,pripravi kavo,pripravi kavo
450,olly pripravi kavo,olly pripravi kavo
451,povej mi o najnovejših cenah delnic petrola,povej mi o najnovejših [news_topic : cenah delnic petrola]
452,kdo trenutno vodi na parlamentarnih volitvah,kdo trenutno vodi na [news_topic : parlamentarnih volitvah]
453,kateri je današnji datum,kateri je [date : današnji] datum
454,v kuhinji spremeni luči na modro,v [house_place : kuhinji] spremeni luči na [color_type : modro]
455,v dnevni sobi ponastavi luči na rdečo,v [house_place : dnevni sobi] ponastavi luči na [color_type : rdečo]
456,spremeni luči v spalnici na zeleno,spremeni luči v [house_place : spalnici] na [color_type : zeleno]
458,lahko govoriš glasneje,lahko govoriš glasneje
459,ne slišim te lahko govoriš bolj naglas,ne slišim te lahko govoriš bolj naglas
460,prosim govori na glas,prosim govori na glas
461,želim poslušati klasično glasbo,želim poslušati [music_genre : klasično] glasbo
462,želim slišati džez,želim slišati [music_genre : džez]
463,kateri dan je,kateri dan je
464,povej mi datum in uro,povej mi datum in uro
465,kakšen je datum,kakšen je datum
466,siri kakšen datum je,siri kakšen datum je
467,pojačaj svetlost luči v moji spalnici,pojačaj svetlost luči v moji [house_place : spalnici]
468,spremeni luči v zatemnitev,spremeni luči v zatemnitev
469,ugasni luč,ugasni luč
470,ugasni svetilko,ugasni [device_type : svetilko]
471,ugasni luči,ugasni luči
472,predvajaj pesmi od sia,predvajaj pesmi od [artist_name : sia]
473,predvajaj weekend,predvajaj [song_name : weekend]
474,odpri pesmi princa,odpri pesmi [artist_name : princa]
475,katere napake običajno narediš,katere napake običajno narediš
476,katerih stvari ne moreš storiti,katerih stvari ne moreš storiti
477,najdi novice o brexitu,najdi novice o [news_topic : brexitu]
478,odpri novice o petrolu,odpri novice o [news_topic : petrolu]
479,poišči mi novice o pahorjevem govoru,poišči mi novice o [news_topic : pahorjevem govoru]
480,povej mi uro,povej mi uro
481,koliko je ura v drugih časovnih pasovih,koliko je ura v [place_name : drugih časovnih pasovih]
482,v katerem časovnem pasu je slovenija,v katerem časovnem pasu je [place_name : slovenija]
483,kako je naslov pesmi,kako je naslov pesmi
484,kdo je pevec pesmi,kdo je pevec pesmi
485,kako je dolga pesem,kako je dolga pesem
486,koliko je ura v mestu new york,koliko je ura v [place_name : mestu new york]
487,koliko je ura trenutno v indiji,koliko je ura trenutno v [place_name : indiji]
488,koliko je trenutno ura v avstraliji,koliko je trenutno ura v [place_name : avstraliji]
489,kakšna je zunaj temperatura,kakšna je zunaj [weather_descriptor : temperatura]
490,je vroče zunaj,je [weather_descriptor : vroče] zunaj
491,ali je mrzlo zunaj,ali je [weather_descriptor : mrzlo] zunaj
492,ali veš kakšen neumen vic,ali veš kakšen [joke_type : neumen] vic
493,katero neumno šalo poznaš,katero [joke_type : neumno] šalo poznaš
494,kakšen je dober vic,kakšen je [joke_type : dober] vic
496,spremeni barvo luči v modro,spremeni barvo luči v [color_type : modro]
497,potrdi ali je barva modra,potrdi ali je barva [color_type : modra]
498,spremeni barvo luči v rdečo,spremeni barvo luči v [color_type : rdečo]
499,koliko je ura v novem mestu,koliko je ura v [place_name : novem mestu]
500,koliko je ura v ljubljani,koliko je ura v [place_name : ljubljani]
502,tišina prosim,tišina prosim
503,ugasni zvočnike,ugasni zvočnike
504,tišino prosim,tišino prosim
506,odpri komade od šank rocka,odpri komade od [artist_name : šank rocka]
507,potrdi čas alarma,potrdi čas alarma
508,kateri alarmi so nastavljeni,kateri alarmi so nastavljeni
509,katere alarme imam,katere alarme imam
510,ali imam jaz nastavljen alarm,ali imam jaz nastavljen alarm
511,pravilna formula,pravilna formula
512,od jana plestenjaka,od jana plestenjaka
513,po naših ocenah,po naših ocenah
514,lahko utišaš ko nisem doma,lahko utišaš ko nisem doma
516,utišaj za naslednjo uro prosum,utišaj za [time : naslednjo uro] prosum
517,predvajaj mojo najljubšo pesem,predvajaj mojo najljubšo pesem
518,igraj moje najbolj predvajane komade,igraj moje najbolj predvajane komade
519,koliko je ura,koliko je ura
520,koliko je ura zdaj,koliko je ura zdaj
521,povej mi koliko je ura,povej mi koliko je ura
522,ni možno,ni možno
523,ta je zelo nevaren,ta je zelo nevaren
524,koliko časa je potrebno za pripravo naročila,koliko časa je potrebno za pripravo naročila
525,čim prej pripravi naročilo,čim prej pripravi naročilo
526,povej mi poljuben vic,povej mi [joke_type : poljuben] vic
527,poznaš kakšne vice,poznaš kakšne vice
528,kaj je tvoja najljubša šala,kaj je tvoja najljubša šala
529,izklopi,izklopi
530,z oddaljenim senzorjem,z oddaljenim senzorjem
531,katere so najnovejše novice po svetu,katere so najnovejše novice [place_name : po svetu]
532,prosim povej mi nekaj mednarodnih novic,prosim povej mi nekaj [place_name : mednarodnih] novic
533,nastavi alarm ob devetih dopoldne,nastavi alarm ob [time : devetih dopoldne]
534,nastavi budilko ob desetih zjutraj,nastavi budilko ob [time : desetih zjutraj]
535,rabim opomnik ob enih,rabim opomnik ob [time : enih]
536,ustvari alarm za ob treh popoldne,ustvari alarm za ob [time : treh popoldne]
537,vklopi alarm ob devetih dopoldne,vklopi alarm ob [time : devetih dopoldne]
538,nastavi alarm za eno popoldne,nastavi alarm za [time : eno popoldne]
539,poišči ime albuma z nino pušlar,poišči ime albuma z [artist_name : nino pušlar]
540,predvajaj pesem ki jo poje tinkara kovač,predvajaj pesem ki jo poje [artist_name : tinkara kovač]
541,predvajaj pesem immediately,predvajaj pesem [song_name : immediately]
542,je umirjena,je umirjena
543,kaj je najbolj smešen vic,kaj je [joke_type : najbolj smešen] vic
544,povej mi umazan vic,povej mi [joke_type : umazan] vic
545,predvajaj predvajalni seznam,predvajaj predvajalni seznam
546,hey olly predvajaj seznam predvajanja,hey olly predvajaj seznam predvajanja
547,prosim povečaj glasnost pesmi izven okvirja,prosim povečaj glasnost pesmi [song_name : izven okvirja]
548,zmanjšaj mešanja v jamajka,[player_setting : zmanjšaj mešanja] v [song_name : jamajka]
549,prosim še enkrat ponovi tisto glasbo od nipkeja,prosim še enkrat [player_setting : ponovi] tisto glasbo [artist_name : od nipkeja]
550,katera pesem igra,katera pesem igra
551,kdo poje ta komad,kdo poje ta komad
552,pošlji mi besedilo te pesmi po e - pošti,pošlji mi besedilo te pesmi po e - pošti
553,ugasni luči v dnevni sobi,ugasni luči v [house_place : dnevni sobi]
554,prosim izklopi luči v dnevni sobi,prosim izklopi luči v [house_place : dnevni sobi]
555,predvajaj big foot maminino tretjo dimenzijo,predvajaj [artist_name : big foot maminino] tretjo dimenzijo
556,ali lahko dobim nekaj glasbe v ozadju,ali lahko dobim nekaj glasbe [music_descriptor : v ozadju]
557,koliko alarmov je na seznamu,koliko alarmov je na seznamu
558,ali imam za jutri nastavljene kakšne alarme,ali imam za [date : jutri] nastavljene kakšne alarme
559,kakšno je stanje alarmov za jutri,kakšno je stanje alarmov za [date : jutri]
560,izključi alarm ob osmih zjutraj,izključi alarm ob [time : osmih zjutraj]
561,prekliči moj alarm ob osmih zjutraj,prekliči moj alarm ob [time : osmih zjutraj]
562,odstrani moj alarm ob osmih zjutraj,odstrani moj alarm ob [time : osmih zjutraj]
563,sprememba barve svetlobe,sprememba barve svetlobe
564,spremeni barvo luči,spremeni barvo luči
565,spremeni barvo luči,spremeni barvo luči
566,kakšna je temperatura,kakšna je [weather_descriptor : temperatura]
567,kako toplo je,kako [weather_descriptor : toplo] je
568,kako mrzlo je,kako [weather_descriptor : mrzlo] je
569,koliko rojstnih dnevov je na triindvajsetega,koliko [event_name : rojstnih dnevov] je na [date : triindvajsetega]
570,je druga sobota na dvanajstega,je [date : druga sobota] na [date : dvanajstega]
571,ali je božič na dvaindvajsetega,ali je [event_name : božič] na [date : dvaindvajsetega]
572,kateri datum je,kateri datum je
573,povišaj glasnost,povišaj glasnost
574,desetkrat ponovi to pesem,desetkrat [player_setting : ponovi] to [media_type : pesem]
575,igraj siddharta nord pesmi,igraj siddharta nord [media_type : pesmi]
576,predvajaj vse po seznamu predvajanja,predvajaj vse po seznamu predvajanja
577,predvajaj seznam zimzelenih melodij,predvajaj seznam [playlist_name : zimzelenih melodij]
578,prosim predvajaj nipke ta bit ogledalo,prosim predvajaj nipke ta bit ogledalo
579,na terasi ugasni eno luč,na [house_place : terasi] ugasni eno luč
580,prosim ugasni luč,prosim ugasni luč
581,ugasni svetilko,ugasni [device_type : svetilko]
582,ali bo jutri deževalo,ali bo [date : jutri] [weather_descriptor : deževalo]
583,ali bo sončni zahod jutri ob pol šestih popoldne,ali bo sončni zahod [date : jutri] ob [time : pol šestih popoldne]
584,je ta teden možnost dežja,je [date : ta teden] možnost [weather_descriptor : dežja]
585,prikaži zadnje novice,prikaži zadnje novice
586,najnovejše novice,najnovejše novice
587,kaj je v trendu,kaj je [news_topic : v trendu]
588,katere so nove novice danes,katere so nove novice [date : danes]
589,koliko je ura po vzhodnem časovnem pasu,koliko je ura po [time_zone : vzhodnem] časovnem pasu
590,kakšno je trenutno vreme,kakšno je trenutno vreme
591,kako toplo je trenutno,kako [weather_descriptor : toplo] je trenutno
592,predvajaj prosim glasbo želim si poslušati moje najljubše komade,predvajaj prosim glasbo želim si poslušati moje najljubše komade
593,želim poslušati petdeset hitov ki se trenutno predvajajo po radiu,želim poslušati [music_descriptor : petdeset hitov] ki se trenutno predvajajo po radiu
594,prosim predvajaj klasično glasbo za večerjo zdaj,prosim predvajaj [music_genre : klasično] glasbo za večerjo zdaj
595,prosim želim slišati ena ženska od objema,prosim želim slišati [song_name : ena ženska] od [artist_name : objema]
596,lahko prižgeš uspešnico marjane deržaj,lahko prižgeš [music_descriptor : uspešnico] [artist_name : marjane deržaj]
597,želim slišati mojo najljubšo pesem od belih vran,želim slišati mojo najljubšo pesem od [artist_name : belih vran]
598,prižgi zvok,prižgi zvok
599,utišaj glasnost,utišaj glasnost
600,pojačaj glasnost prosim,pojačaj glasnost prosim
601,odpri alarm,odpri alarm
602,nastavi alarm da začne,nastavi alarm da začne
603,spremeni alarm da se vklopi ob polnoči,spremeni alarm da se vklopi ob [time : polnoči]
604,kakšno bo vreme naslednji teden,kakšno bo vreme [time : naslednji teden]
605,kakšno naj bi bilo vreme v torek,kakšno naj bi bilo vreme v [date : torek]
606,kakšna je vremenska napoved za vikend,kakšna je vremenska napoved za [date : vikend]
607,utišaj za dvajset minut,utišaj za [time : dvajset minut]
608,ponovno vklopi po,ponovno vklopi po
609,vrni se k pogovoru po,vrni se k pogovoru po
610,želim se zbuditi ob jutri šestih zjutraj prosim,želim se zbuditi ob [date : jutri] [time : šestih zjutraj] prosim
611,prosim nastavi alarm za naslednje jutro na sedem zjutraj,prosim nastavi alarm za [timeofday : naslednje jutro] na [time : sedem zjutraj]
612,prosim sproži budilko ob osmih zjutraj naslednjo soboto,prosim sproži [alarm_type : budilko] ob [time : osmih zjutraj] naslednjo [date : soboto]
613,predvajaj seznam skladb številka sedem,predvajaj seznam skladb [playlist_name : številka sedem]
