id,utt,annot_utt
381,tolong buka saya punya aplikasi muzik dan mainkan isabella oleh search,tolong buka saya punya aplikasi muzik dan mainkan [song_name : isabella] oleh [artist_name : search]
382,tolong mainkan lagu isi atau kulit oleh search,tolong mainkan lagu [song_name : isi atau kulit] oleh [artist_name : search]
383,tutup lampu garaj,tutup lampu [house_place : garaj]
384,periksakan berita tergempar di utusan malaysia,periksakan berita tergempar di [media_type : utusan malaysia]
385,apa berita sensai di berita harian,apa berita sensai di [media_type : berita harian]
386,apa apa berita kematian di t. v. alhijrah,apa apa berita [news_topic : kematian] di [media_type : t. v. alhijrah]
387,beritahu saya secepat mungkin apabila ada berita baru tentang bubar kerajaan,beritahu saya secepat mungkin apabila ada berita baru tentang [news_topic : bubar kerajaan]
388,tutupkan palam pintar,tutupkan [device_type : palam pintar]
389,hidupkan plak pintar,hidupkan [device_type : plak pintar]
390,hidupkan soket palam pintar,hidupkan soket [device_type : palam pintar]
391,mainkan lagu rambang dari saya punya senarai main,mainkan lagu rambang dari saya punya senarai main
392,mainkan lagu daripada saya punya kegemaran,mainkan lagu daripada saya punya kegemaran
393,mainkan lagu retro dalam saya punya senarai main,mainkan lagu [music_genre : retro] dalam saya punya senarai main
394,jika tengah hari di melaka apakah waktu di selangor,jika [timeofday : tengah hari] di [place_name : melaka] apakah waktu di [place_name : selangor]
395,apakah perbezaan waktu di antara waktu timur dan waktu pasifik,apakah perbezaan waktu di antara waktu [time_zone : timur] dan [time_zone : waktu pasifik]
396,mainkan kenapa kamu menyanyi dari kirk franklin,mainkan [song_name : kenapa kamu menyanyi] dari [artist_name : kirk franklin]
397,mainkan apa apa sahaja lagu dari joe prsaise,mainkan apa apa sahaja lagu dari [artist_name : joe prsaise]
398,esok hangat tak,[date : esok] [weather_descriptor : hangat] tak
399,keluarkan penggera pertama,keluarkan penggera pertama
400,mula main,mula main
401,muzik tolong,muzik tolong
402,tolong tukarkan warna lampu dalam rumah ini,tolong tukarkan warna lampu dalam [house_place : rumah] ini
403,boleh awak ubah ubah warna lampu dalam rumah ini,boleh awak [player_setting : ubah ubah] warna lampu dalam [house_place : rumah] ini
404,boleh awak tukarkan warna lampu dalam rumah kepada warna gelap,boleh awak tukarkan warna lampu dalam [house_place : rumah] kepada warna [color_type : gelap]
406,saya ingin mendengar muzik pop,saya ingin mendengar muzik [music_genre : pop]
407,bolehkah anda mainkan muzik rock untuk jam seterusnya,bolehkah anda mainkan muzik [music_genre : rock] untuk [time : jam seterusnya]
408,penggera apa yang saya dah tetapkan,penggera apa yang saya dah tetapkan
409,senaraikan penggera saya,senaraikan penggera saya
410,pukul berapakah penggera saya dipasang,pukul berapakah penggera saya dipasang
411,boleh awak beritahu saya lawak,boleh awak beritahu saya lawak
412,beritahu saya jenaka yang kelakar,beritahu saya jenaka yang [joke_type : kelakar]
413,tukarkan lampu lampu bilik saya kepada biru,tukarkan lampu lampu bilik saya kepada [color_type : biru]
414,tukarkan lampu bilik saya kepada warna yang agak romantik,tukarkan lampu bilik saya kepada warna yang agak [color_type : romantik]
415,tukarkan warna lampu bilik tidur saya supaya saya boleh tidur lena,tukarkan warna lampu bilik tidur saya supaya saya boleh [color_type : tidur lena]
416,tetapkan penggera untuk saya pada pukul lapan pagi,tetapkan penggera untuk saya pada pukul [time : lapan pagi]
417,buat penggera untuk empat petang,buat penggera untuk [time : empat petang]
418,buatkan saya penggera bangun tidur pada pukul lapan empat puluh lima pagi,buatkan saya penggera bangun tidur pada pukul [time : lapan empat puluh lima pagi]
422,apa berita terkini,apa berita terkini
424,apakah berita tergempar,apakah berita tergempar
425,apakah berita buah hati,apakah berita [news_topic : buah hati]
426,hidupkan soket palam satu,hidupkan [device_type : soket palam satu]
427,padamkan lampu dalam bilik air,padamkan lampu dalam [house_place : bilik air]
428,matikan lampu bilik mandi,matikan lampu [house_place : bilik mandi]
429,padam lampu di bilik mandi,padam lampu di [house_place : bilik mandi]
430,macam mana keadaan cuaca sekarang,macam mana keadaan cuaca sekarang
431,macam mana cuaca hari jumaat,macam mana cuaca hari [date : jumaat]
432,macam mana cuaca di luar sekarang,macam mana cuaca di luar sekarang
433,berapa hangatnya kat luar sekarang,berapa [weather_descriptor : hangatnya] kat luar sekarang
434,hari apakah hari ini,hari apakah hari [date : ini]
435,hari apa dalam bulan tu selasa depan,hari apa dalam [date : bulan] tu [date : selasa] depan
436,mainkan fail bad religion,mainkan fail [artist_name : bad religion]
437,buka folder bad religion,buka folder [artist_name : bad religion]
438,adakah akan hujan hari ini,adakah akan [weather_descriptor : hujan] [date : hari ini]
439,perlu ke saya pakai jaket hari ini,perlu ke saya pakai [weather_descriptor : jaket] [date : hari ini]
440,bacakan tajuk berita yang baru,bacakan tajuk berita yang baru
441,apa tajuk berita terkini,apa tajuk berita terkini
442,apa yang berlaku dalam berita,apa yang berlaku dalam berita
443,naikkan kelantangan,naikkan kelantangan
444,padamkan main secara rambang,[player_setting : padamkan main secara rambang]
445,ulangi album,[player_setting : ulangi] album
446,mainkan metallica,mainkan [artist_name : metallica]
447,mainkan muzik pagi hari raya,mainkan muzik [music_descriptor : pagi hari raya]
448,hidupkan mesin kopi,hidupkan [device_type : mesin kopi]
449,buat kopi,buat kopi
450,buat kopi untuk saya siti,buat kopi untuk saya siti
451,dapatkan saya harga saham nestle terkini,dapatkan saya [news_topic : harga saham nestle] terkini
452,siapa yang kini mendahului dalam pilihan raya parlimen,siapa yang kini mendahului dalam [news_topic : pilihan raya parlimen]
453,apakah tarikh hari ini,apakah tarikh [date : hari ini]
454,tukarkan lampu dapur kepada biru,tukarkan lampu [house_place : dapur] kepada [color_type : biru]
455,tetapkan lampu di ruang tamu kepada merah,tetapkan lampu di [house_place : ruang tamu] kepada [color_type : merah]
456,tukarkan lampu lampu bilik tidur kepada hijau,tukarkan lampu lampu [house_place : bilik tidur] kepada [color_type : hijau]
458,boleh kamu cakap kuat sikit,boleh kamu cakap kuat sikit
459,saya tidak dapat mendengar kamu boleh kamu bercakap sedikit kuat,saya tidak dapat mendengar kamu boleh kamu bercakap sedikit kuat
460,sila bercakap dengan kuat,sila bercakap dengan kuat
461,saya mahu dengar muzik klasik,saya mahu dengar muzik [music_genre : klasik]
462,saya mahu dengar jazz,saya mahu dengar [music_genre : jazz]
463,apakah hari ini,apakah hari ini
464,beritahu saya tarikh dan masa,beritahu saya tarikh dan masa
465,apa kah tarikh,apa kah tarikh
466,siri apakah tarikh hari ini,siri apakah tarikh hari ini
467,cerahkan lampu bilik tidur saya,cerahkan lampu [house_place : bilik tidur] saya
468,tukarkan cahaya kepada malap,tukarkan cahaya kepada malap
469,padamkan lampu,padamkan lampu
470,tutupkan lampu,tutupkan [device_type : lampu]
471,padamkan lampu,padamkan lampu
472,mainkan lagu-lagu oleh yuna,mainkan lagu-lagu oleh [artist_name : yuna]
473,mainkan aku skandal,mainkan [song_name : aku skandal]
474,buka lagu lagu dari prince,buka lagu lagu dari [artist_name : prince]
475,kesalahan apa yang awak selalu lakukan,kesalahan apa yang awak selalu lakukan
476,apa benda yang anda tidak boleh lakukan,apa benda yang anda tidak boleh lakukan
477,cari berita berkenaan pulau batu puteh,cari berita berkenaan [news_topic : pulau batu puteh]
478,buka berita berkenaan petronas,buka berita berkenaan [news_topic : petronas]
479,cari saya berita tentang ucapan anwar,cari saya berita tentang [news_topic : ucapan anwar]
480,beritahu saya jam,beritahu saya jam
481,apakah waktu di zon waktu lain,apakah waktu di zon waktu lain
482,apakah zon waktu melaka,apakah zon waktu [place_name : melaka]
483,apa nama lagu ini,apa nama lagu ini
484,siapakah penyanyi lagu,siapakah penyanyi lagu
485,berapa panjang lagu ini,berapa panjang lagu ini
486,kat bandar kuala lumpur sekarang pukul berapa,kat [place_name : bandar kuala lumpur] sekarang pukul berapa
487,apakah waktu di malaysia sekarang,apakah waktu di [place_name : malaysia] sekarang
488,sekarang pukul berapa di malaysia,sekarang pukul berapa di [place_name : malaysia]
489,berapa suhu kat luar,berapa [weather_descriptor : suhu] kat luar
490,adakah panas di luar,adakah [weather_descriptor : panas] di luar
491,adakah sejuk di luar,adakah [weather_descriptor : sejuk] di luar
492,apakah lawak bodoh yang awak tahu,apakah lawak [joke_type : bodoh] yang awak tahu
493,apakah lawak bodoh yang awak tahu,apakah lawak [joke_type : bodoh] yang awak tahu
494,jenaka yang bagus,jenaka yang [joke_type : bagus]
496,tukarkan warna lampu kepada biru,tukarkan warna lampu kepada [color_type : biru]
497,sahkan kalau warna itu adalah biru,sahkan kalau warna itu adalah [color_type : biru]
498,tukarkan warna lampu kepada merah,tukarkan warna lampu kepada [color_type : merah]
499,pukul berapa di temerloh sekarang,pukul berapa di [place_name : temerloh] sekarang
500,pukul berapa di kuantan,pukul berapa di [place_name : kuantan]
502,tolong diam,tolong diam
503,tutup pembesar suara,tutup pembesar suara
504,sila senyap,sila senyap
506,bukakan lagu lagu daripada give on,bukakan lagu lagu daripada [artist_name : give on]
507,mengesahkan masa penggera,mengesahkan masa penggera
508,penggera apa yang ditetapkan,penggera apa yang ditetapkan
509,penggera yang manakah saya ada,penggera yang manakah saya ada
510,saya ada penggera yang ditetapkan ke,saya ada penggera yang ditetapkan ke
511,oleh meet uncle hussain,oleh meet uncle hussain
512,dengan mendapatkan markah,dengan mendapatkan markah
513,berdasarkan kiraan kami,berdasarkan kiraan kami
514,bolehkah anda membisukan apabila saya tiada di rumah,bolehkah anda membisukan apabila saya tiada di rumah
516,sila bisukan untuk jam seterusnya,sila bisukan untuk [time : jam seterusnya]
517,mainkan lagu yang kegemaran saya,mainkan lagu yang kegemaran saya
518,mainkan lagu yang paling banyak saya mainkan,mainkan lagu yang paling banyak saya mainkan
519,pukul berapa,pukul berapa
520,apakah waktu sekarang,apakah waktu sekarang
521,nerikan saya waktu sekarang,nerikan saya waktu sekarang
522,ia tidak mungkin,ia tidak mungkin
523,itu yangsangat berbahaya,itu yangsangat berbahaya
524,berapa lama masa yang diperlukan untuk sediakan pesanan,berapa lama masa yang diperlukan untuk sediakan pesanan
525,sediakan pesanan secepat mungkin,sediakan pesanan secepat mungkin
526,beritahu saya lawak rawak,beritahu saya lawak [joke_type : rawak]
527,awak tahu lawak apa-apa,awak tahu lawak apa-apa
528,apa lawak kesukaan awak,apa lawak kesukaan awak
529,matikan suis,matikan suis
530,menggunakan alat pengesan jauh,menggunakan alat pengesan jauh
531,apa berita dunia terkini,apa berita [place_name : dunia] terkini
532,sila beritahu saya beberapa berita antarabangsa,sila beritahu saya beberapa berita [place_name : antarabangsa]
533,tetapkan penggera pukul sembilan pagi,tetapkan penggera pukul [time : sembilan pagi]
534,tetapkan panggilan bangun pada pukul sepuluh pagi,tetapkan panggilan bangun pada pukul [time : sepuluh pagi]
535,saya perlu penggera peringatan pada pukul satu,saya perlu penggera peringatan pada pukul [time : satu]
536,buatkan penggera pukul tiga petang,buatkan penggera pukul [time : tiga petang]
537,hidupkan penggera pukul sembilan pagi,hidupkan penggera pukul [time : sembilan pagi]
538,pasangkan penggera untuk satu tengahari,pasangkan penggera untuk [time : satu tengahari]
539,cari album yang ada nama ayda jebat,cari album yang ada nama [artist_name : ayda jebat]
540,mainkan lagu yang dinyanyikan oleh ramlah ram,mainkan lagu yang dinyanyikan oleh [artist_name : ramlah ram]
541,mainkan lagu ini serta merta,mainkan lagu ini [song_name : serta merta]
542,ia aman,ia aman
543,apakah lawak yang paling kelakar,apakah lawak yang [joke_type : paling kelakar]
544,beritahu saya lawak lucah,beritahu saya lawak [joke_type : lucah]
545,mainkan senarai audio video,mainkan senarai audio video
546,hey olly mainkan senarai main,hey olly mainkan senarai main
547,sila tambahkan kelantangan muzik untuk malam semakin dingin,sila tambahkan kelantangan muzik untuk [song_name : malam semakin dingin]
548,tolong kurangkan kadar rambang lagu rindu rindu,tolong [player_setting : kurangkan] kadar [player_setting : rambang] lagu [song_name : rindu rindu]
549,sila ulang muzik itu sekali lagi dari akon,sila [player_setting : ulang] muzik itu sekali lagi dari [artist_name : akon]
550,lagu apa yang sedang bermain,lagu apa yang sedang bermain
551,siapa yang nanyi lagu ini,siapa yang nanyi lagu ini
552,emel saya lirik lagu ini,emel saya lirik lagu ini
553,matikan lampu di ruang tamu,matikan lampu di [house_place : ruang tamu]
554,sila tetapkan supaya lampu lampu di ruang tamu ditutup,sila tetapkan supaya lampu lampu di [house_place : ruang tamu] ditutup
555,mainkan iklim ku tak sudi,mainkan [artist_name : iklim] ku tak sudi
556,boleh saya dapatkan beberapa muzik latar,boleh saya dapatkan beberapa muzik [music_descriptor : latar]
557,berapakah penggera yang disenaraikan,berapakah penggera yang disenaraikan
558,saya ada sebarang penggera untuk esok ke,saya ada sebarang penggera untuk [date : esok] ke
559,apakah situasi penggera untuk esok,apakah situasi penggera untuk [date : esok]
560,padam penggera pukul lapan pagi,padam penggera pukul [time : lapan pagi]
561,batalkan penggera lapan pagi saya,batalkan penggera [time : lapan pagi] saya
562,padamkan penggera lapan pagi saya,padamkan penggera [time : lapan pagi] saya
563,warna lampu ditukar,warna lampu ditukar
564,tukarkan warna lampu,tukarkan warna lampu
565,tukarkan warna lampu,tukarkan warna lampu
566,berapa suhu sekarang,berapa [weather_descriptor : suhu] sekarang
567,berapa panas cuaca ini,berapa [weather_descriptor : panas] cuaca ini
568,sejuk yang macam mana,[weather_descriptor : sejuk] yang macam mana
569,berapa banyak hari jadi pada dua puluh tiga hari bulan,berapa banyak [event_name : hari jadi] pada [date : dua puluh tiga] hari bulan
570,adakah hari sabtu kedua pada dua belas,adakah hari [date : sabtu kedua] pada [date : dua belas]
571,ada acara krismas pada dua puluh dua hari bulan tak,ada acara [event_name : krismas] pada [date : dua puluh dua hari bulan] tak
572,apakah tarikh nya,apakah tarikh nya
573,tambah kelantangan,tambah kelantangan
574,ulang lagu sama sebanyak sepuluh kali,[player_setting : ulang] [media_type : lagu] sama sebanyak sepuluh kali
575,mainkan hanya sesuatu lagu penyanyi,mainkan hanya sesuatu [media_type : lagu] penyanyi
576,mainkan semua di dalam senarai main,mainkan semua di dalam senarai main
577,mainkan satu sehingga sepuluh dalam senarai,mainkan [playlist_name : satu sehingga sepuluh] dalam senarai
578,tolong mainkan artis yang pertama di dalam baris gilir,tolong mainkan artis yang pertama di dalam baris gilir
