id,utt,annot_utt
356,מה ההתראה הבאה שלי,מה ההתראה הבאה שלי
357,תגיד לי מה ההתראות שלי בבקשה,תגיד לי מה ההתראות שלי בבקשה
358,מתי ההתראה שלי לצאת היום,מתי ההתראה שלי לצאת [date : היום]
359,תוכל לומר לי את השעה,תוכל לומר לי את השעה
360,מה השעה הנוכחית,מה השעה הנוכחית
361,נגן את השיר השמיני מהמוזיקה של google play,נגן את [song_name : השיר השמיני] מהמוזיקה של [playlist_name : google play]
362,נגן את השיר השני של שיר של היי פייב,נגן את השיר השני של שיר של [artist_name : היי פייב]
363,נגן שיר באופן אקראי מהפלייליסט שלי,נגן שיר באופן אקראי מהפלייליסט שלי
364,מה התאריך הנוכחי,מה התאריך הנוכחי
365,האם יום שני היום,האם [date : יום שני היום]
366,תגיד לי את החדשות האחרונות בבקשה,תגיד לי את החדשות האחרונות בבקשה
367,מה קורה בחדשות,מה קורה בחדשות
368,מה מזג האוויר בבאר שבע,מה מזג האוויר [place_name : בבאר שבע]
369,כבה את האורות,כבה את האורות
370,אני רוצה שהאור יהיה כבוי את יכולה לעשות את זה בשבילי,אני רוצה שהאור יהיה כבוי את יכולה לעשות את זה בשבילי
374,תגיד לי האם המידע הבא הוא נכון לגבי מזג האוויר,תגיד לי האם המידע הבא הוא נכון לגבי מזג האוויר
375,שמשי באשדוד עכשיו,[weather_descriptor : שמשי] [place_name : באשדוד] עכשיו
376,תבדקי באפליקציית מזג האוויר אם,תבדקי באפליקציית מזג האוויר אם
377,תוכל לשמור את המוזיקה הזאת בפלייליסט שלי,תוכל לשמור את המוזיקה הזאת בפלייליסט שלי
378,מה לגבי שתשמור את המוזיקה הזאת,מה לגבי שתשמור את המוזיקה הזאת
379,אני רוצה שהמוסיקה תישמר תוכל לעשות זאת עבורי,אני רוצה שהמוסיקה תישמר תוכל לעשות זאת עבורי
380,בבקשה נגן משחקים של כוורת,בבקשה נגן [song_name : משחקים] של [artist_name : כוורת]
381,פתח בבקשה את אפליקציית המוזיקה שלי ונגן את בדד של זוהר ארגוב,פתח בבקשה את אפליקציית המוזיקה שלי ונגן את [song_name : בדד] של [artist_name : זוהר ארגוב]
382,בבקשה השמע את השיר שני משוגעים של עומר אדם,בבקשה השמע את השיר [song_name : שני משוגעים] של [artist_name : עומר אדם]
383,תכבי את אורות המוסך,תכבי את אורות [house_place : המוסך]
384,חפשי מבזקים חמים מישראל היום,חפשי מבזקים חמים [media_type : מישראל היום]
385,מה החדשות המרעישות בידיעות אחרונות,מה החדשות המרעישות [media_type : בידיעות אחרונות]
386,איזשהן חדשות על מוות בידיעות אחרונות,איזשהן חדשות על [news_topic : מוות] [media_type : בידיעות אחרונות]
387,תעדכני אותי ברגע שיהיו עוד חדשות על ההתנתקות,תעדכני אותי ברגע שיהיו עוד חדשות על [news_topic : ההתנתקות]
388,כבה מתג חכם,כבה [device_type : מתג חכם]
389,תדליק את השקע החכם,תדליק את [device_type : השקע החכם]
390,שנה מצב של תקע שקע חכם,שנה מצב של [device_type : תקע] שקע [device_type : חכם]
391,נגן שיר אקראי מהפלייליסט שלי,נגן שיר אקראי מהפלייליסט שלי
392,נגני שיר מהמועדפים שלי,נגני שיר מהמועדפים שלי
393,נגן שיר רטרו בפלייליסט שלי,נגן שיר [music_genre : רטרו] בפלייליסט שלי
394,אם עכשיו שתיים עשרה ברמת גן מה השעה בקליפורניה,אם עכשיו [timeofday : שתיים עשרה] [place_name : ברמת גן] מה השעה [place_name : בקליפורניה]
395,מהו הפרש השעות בין זמן מזרח לשעון מזרח אירופה,מהו הפרש השעות בין [time_zone : זמן מזרח לשעון מזרח אירופה]
396,נגן שני משוגעים של עומר אדם,נגן [song_name : שני משוגעים] של [artist_name : עומר אדם]
397,נגן כל שיר של אייל גולן,נגן כל שיר של [artist_name : אייל גולן]
398,יהיה חמים מחר,יהיה [weather_descriptor : חמים] [date : מחר]
399,הסר את ההתראה הראשונה,הסר את ההתראה הראשונה
400,תתחילי לנגן,תתחילי לנגן
401,מוסיקה בבקשה,מוסיקה בבקשה
402,אתה יכול לשנות את צבעי האור בבית,אתה יכול לשנות את צבעי האור [house_place : בבית]
403,אתה יכול לערבב את צבע האורות בבית,אתה יכול [player_setting : לערבב] את צבע האורות [house_place : בבית]
404,תוכל לשנות את צבע האור לכהה בתוך הבית,תוכל לשנות את צבע האור [color_type : לכהה] [house_place : בתוך הבית]
406,אני ארצה לשמוע מוזיקת פופ בבקשה,אני ארצה לשמוע מוזיקת [music_genre : פופ] בבקשה
407,תוכל לנגן מוזיקת רוק במשך השעה הקרובה,תוכל לנגן מוזיקת [music_genre : רוק] במשך [time : השעה הקרובה]
408,איזה שעונים מעוררים כוונתי,איזה שעונים מעוררים כוונתי
409,תקריאי לי את ההתראות שלי,תקריאי לי את ההתראות שלי
410,לאיזה שעות מכוונות ההתראות שלי,לאיזה שעות מכוונות ההתראות שלי
411,את יכולה לספר לי בדיחה,את יכולה לספר לי בדיחה
412,ספר לי בדיחה מצחיקה,ספר לי בדיחה [joke_type : מצחיקה]
413,שנה את האורות בחדר שלי לכחול,שנה את האורות בחדר שלי [color_type : לכחול]
414,שנה את האורות בחדר שלי לאיזה צבע רומנטי,שנה את האורות בחדר שלי לאיזה צבע [color_type : רומנטי]
415,תשני את האור בחדר שלי שאוכל לישון בכיף,תשני את האור בחדר שלי שאוכל [color_type : לישון בכיף]
416,תגדירי התראה לשמונה בבוקר,תגדירי התראה [time : לשמונה בבוקר]
417,צרי התראה לארבע אחר הצהריים,צרי התראה [time : לארבע אחר הצהריים]
418,תכווני שעון מעורר לשמונה ארבעים וחמש בבוקר,תכווני שעון מעורר [time : לשמונה ארבעים וחמש בבוקר]
422,מה החדשות האחרונות,מה החדשות האחרונות
424,מה החדשות המתפרצות,מה החדשות המתפרצות
425,מה החדשות במדורי הרכילות,מה החדשות במדורי [news_topic : הרכילות]
426,תפעיל את שקע אחד,תפעיל את [device_type : שקע אחד]
427,תכבי את האורות באמבטיה,תכבי את האורות [house_place : באמבטיה]
428,כבה את האורות בשירותים,כבה את האורות [house_place : בשירותים]
429,כבה אורות שירותים,כבה אורות [house_place : שירותים]
430,איך מזג האוויר עכשיו,איך מזג האוויר עכשיו
431,איך מזג האוויר ביום שישי,איך מזג האוויר [date : ביום שישי]
432,מה המזג אוויר עכשיו בחוץ,מה המזג אוויר עכשיו בחוץ
433,כמה חם עכשיו בחוץ,כמה [weather_descriptor : חם] עכשיו בחוץ
434,איזה יום זה היום,איזה יום זה [date : היום]
435,איזה יום בחודש זה שלישי הבא,איזה [date : יום בחודש] זה [date : שלישי] הבא
436,נגן תיקייה שני משוגעים,נגן תיקייה [artist_name : שני משוגעים]
437,תפתחי תיקייה אביטר בנאי,תפתחי תיקייה [artist_name : אביטר בנאי]
438,יהיה גשם היום,יהיה [weather_descriptor : גשם] [date : היום]
439,אני צריך ללבוש ג'קט היום,אני צריך ללבוש [weather_descriptor : ג'קט] [date : היום]
440,תקריאי לי כותרות ראשיות חדשות,תקריאי לי כותרות ראשיות חדשות
441,מה כותרות החדשות האחרונות,מה כותרות החדשות האחרונות
442,מה קורה בחדשות,מה קורה בחדשות
443,הגבר ווליום,הגבר ווליום
444,בטל שאפל,[player_setting : בטל שאפל]
445,חזור על האלבום,[player_setting : חזור על] האלבום
446,נגן משינה,נגן [artist_name : משינה]
447,נגן מוזיקה מזרחית ישנה,נגן מוזיקה [music_descriptor : מזרחית ישנה]
448,הפעל מכונת קפה,הפעל [device_type : מכונת קפה]
449,תכין קפה,תכין קפה
450,תכיני קפה אולי,תכיני קפה אולי
451,תשיג לי את מחיר המניה של תל אביב טק העדכני ביותר,תשיג לי את [news_topic : מחיר המניה של תל אביב טק] העדכני ביותר
