id,utt,annot_utt
378,وش رايك تحفظ هاذي الموسيقى,وش رايك تحفظ هاذي الموسيقى
379,موسيقى,موسيقى
380,من فضلك شغل disturbed ل games,من فضلك شغل [artist_name : disturbed] ل [song_name : games]
381,لدي نجمتين محمد عبده,لدي [song_name : نجمتين] [artist_name : محمد عبده]
382,لوسمحت شغلي أغنية يانجمة ليه طالعة لواحدك لعبدالحليم نويرة,لوسمحت شغلي أغنية [song_name : يانجمة ليه طالعة لواحدك] [artist_name : لعبدالحليم نويرة]
383,أطفئ ضوء الكراج,أطفئ ضوء [house_place : الكراج]
384,تحقق من الأخبار الساخنة في الجزيرة,تحقق من الأخبار الساخنة في [media_type : الجزيرة]
385,ما هو مثير في الجزيرة,ما هو مثير في [media_type : الجزيرة]
386,أي أخبار وفيات على الجزيرة,أي أخبار [news_topic : وفيات] على [media_type : الجزيرة]
387,اسمحوا لي أن أعرف بمجرد وجود المزيد من الأخبار حول خروج بريطانيا من الاتحاد الأوروبي,اسمحوا لي أن أعرف بمجرد وجود المزيد من الأخبار حول [news_topic : خروج بريطانيا من الاتحاد الأوروبي]
388,طفي الفيش الذكي,طفي [device_type : الفيش الذكي]
389,شغل الفيش الذكي,شغل [device_type : الفيش الذكي]
390,شغل الفيش الذكي,شغل الفيش [device_type : الذكي]
391,شغل أغنية عشوائية من قايمة الأغاني حقتي,شغل أغنية عشوائية من قايمة الأغاني حقتي
392,شغل أغنية من مفضلاتي,شغل أغنية من مفضلاتي
393,شغل أغنية فيفا من قائمة التشغيل الخاص بي,شغل أغنية [music_genre : فيفا] من قائمة التشغيل الخاص بي
394,اذا كان ظهر في خميس مشيط كم بيكون الوقت في الدمام,اذا كان [timeofday : ظهر] في [place_name : خميس مشيط] كم بيكون الوقت في [place_name : الدمام]
395,كم الفرق في الوقت بين توقيت مكة المكرمة و توقيت القدس,كم الفرق في الوقت بين [time_zone : توقيت مكة المكرمة] و [time_zone : توقيت القدس]
396,شغل انت عشق ل فهد الكبيسي,شغل [song_name : انت عشق] ل [artist_name : فهد الكبيسي]
397,شغلي أي أغنية لنبيل سيف,شغلي أي أغنية [artist_name : لنبيل سيف]
398,هل سيكون الجو حار غداً,هل سيكون الجو [weather_descriptor : حار] [date : غداً]
399,ازيلي أول منبه,ازيلي أول منبه
400,ابدأي التشغيل,ابدأي التشغيل
401,موسيقى لو سمحت,موسيقى لو سمحت
402,ممكن تغير ألوان اللمبات في البيت,ممكن تغير ألوان اللمبات في [house_place : البيت]
403,هل يمكنك تبديل الألوان الفاتحة في المنزل,هل يمكنك [player_setting : تبديل] الألوان الفاتحة في [house_place : المنزل]
404,change dark light house colors,change [color_type : dark] light [house_place : house] colors
406,أريد اسمع موسيقى بوب,أريد اسمع موسيقى [music_genre : بوب]
407,تقدر تشغل موسيقى rock الساعة الجاية,تقدر تشغل موسيقى [music_genre : rock] [time : الساعة الجاية]
408,وش المنبهات اللي حطيتها أنا,وش المنبهات اللي حطيتها أنا
409,اقرائي لي منبهاتي,اقرائي لي منبهاتي
410,في أي وقت تم ضبط منبهاتي,في أي وقت تم ضبط منبهاتي
411,ممكن تقولي لي نكتة,ممكن تقولي لي نكتة
412,قول لي نكتة مضحكة,قول لي نكتة [joke_type : مضحكة]
413,غير لمبات غرفتي إلى الأزرق,غير لمبات غرفتي إلى [color_type : الأزرق]
414,غير لمبات غرفتي إلى بعظ الألوان الرومنسية,غير لمبات غرفتي إلى بعظ الألوان [color_type : الرومنسية]
415,غيري لمبات الغرفة حقتي عشان انام نوم عميق,غيري لمبات الغرفة حقتي عشان انام [color_type : نوم عميق]
416,حطلي منبه على ثمانية الصبح,حطلي منبه على [time : ثمانية الصبح]
417,حط منبه على أربعة العصر,حط منبه على [time : أربعة العصر]
418,اضبط لي منبه يصحيني الساعة ثمنية وخمسة وأربعين الصبح,اضبط لي منبه يصحيني الساعة [time : ثمنية وخمسة وأربعين الصبح]
422,ما هي آخر الأخبار,ما هي آخر الأخبار
424,ما هي الأخبار العاجلة,ما هي الأخبار العاجلة
425,ما هي أخبار الحج,ما هي أخبار [news_topic : الحج]
426,شغل لي زر الفيش الاول,شغل لي [device_type : زر الفيش الاول]
427,طفي اللمبات في الحمام,طفي اللمبات في [house_place : الحمام]
428,طفي لمبات الحمام,طفي لمبات [house_place : الحمام]
429,الأضواء مطفأة في الحمام,الأضواء مطفأة في [house_place : الحمام]
430,كيف هو الطقس الآن,كيف هو الطقس الآن
431,كيف هو الطقس يوم الجمعة,كيف هو الطقس يوم [date : الجمعة]
432,ما هو الطقس الحين بالخارج,ما هو الطقس الحين بالخارج
433,كم هو دافي الحين بالخارج,كم هو [weather_descriptor : دافي] الحين بالخارج
434,ماهو اليوم,ماهو [date : اليوم]
435,أي يوم في الشهر بيكون الثلوث الجاي,أي يوم في [date : الشهر] بيكون [date : الثلوث] الجاي
436,شغل فهد بن فصلا كيف حالك,شغل [artist_name : فهد بن فصلا] كيف حالك
437,افتحي ملف فيروز,افتحي ملف [artist_name : فيروز]
438,هل سوف تمطر اليوم,هل سوف [weather_descriptor : تمطر] [date : اليوم]
439,هل يجب أن أرتدي جاكيت اليوم,هل يجب أن أرتدي [weather_descriptor : جاكيت] [date : اليوم]
440,أقرأ لي العناوين الجديدة,أقرأ لي العناوين الجديدة
441,ما هي عناوين آخر الأخبار,ما هي عناوين آخر الأخبار
442,ماذا يحدث في الأخبار,ماذا يحدث في الأخبار
443,ارفع الصوت,ارفع الصوت
444,وقف تفعيل خلط الأغاني,[player_setting : وقف تفعيل خلط الأغاني]
445,repeat album كرر الالبوم,[player_setting : repeat] album كرر الالبوم
446,شغل أصالة,شغل [artist_name : أصالة]
447,عيد الميلاد على الطراز القديم,[music_descriptor : عيد الميلاد على الطراز القديم]
448,run coffee maker with vinegar,run [device_type : coffee maker] with vinegar
449,سوي قهوة,سوي قهوة
450,olly جهز القهوة,olly جهز القهوة
451,هات لي آخر سعر حق أسهم الراجحي,هات لي آخر سعر حق [news_topic : أسهم الراجحي]
452,الذي يقود حاليا في الانتخابات البرلمانية,الذي يقود حاليا في [news_topic : الانتخابات البرلمانية]
453,ماهو تاريخ اليوم,ماهو تاريخ [date : اليوم]
454,غير الأضواء في المطبخ إلى أزرق,غير الأضواء في [house_place : المطبخ] إلى [color_type : أزرق]
455,صلح اللمبات في الصالة إلى لون أحمر,صلح اللمبات في [house_place : الصالة] إلى لون [color_type : أحمر]
456,غير أضواء غرفة النوم إلى اخضر,غير أضواء [house_place : غرفة النوم] إلى [color_type : اخضر]
458,ممكن تتكلم بصوت أعلى,ممكن تتكلم بصوت أعلى
459,مو قادرة أسمعك ممكن تتكلم بصوت أعلى شوي,مو قادرة أسمعك ممكن تتكلم بصوت أعلى شوي
460,تكلم بصوت عالي لو سمحت,تكلم بصوت عالي لو سمحت
461,أبغى أسمع موسيقى كلاسيكية,أبغى أسمع موسيقى [music_genre : كلاسيكية]
462,أبغى أسمع موسيقى جاز,أبغى أسمع موسيقى [music_genre : جاز]
463,ما هو اليوم,ما هو اليوم
464,قول لي التاريخ والوقت,قول لي التاريخ والوقت
465,ما التاريخ,ما التاريخ
466,سيري ما هو التاريخ,سيري ما هو التاريخ
467,قوي لمبة غرفة النوم حقي,قوي لمبة [house_place : غرفة النوم] حقي
468,حول الاضاءه إلى خافته,حول الاضاءه إلى خافته
469,أطفئ الضوء,أطفئ الضوء
470,طفي اللمبة,طفي [device_type : اللمبة]
471,طفي الانوار,طفي الانوار
472,شغل أغاني نبيل شعيل,شغل أغاني [artist_name : نبيل شعيل]
473,شغل بحبك وحشتيني,شغل [song_name : بحبك وحشتيني]
474,شغل أغاني لراشد,شغل أغاني [artist_name : لراشد]
475,ما هي الأخطاء التي ترتكبها عادة,ما هي الأخطاء التي ترتكبها عادة
476,وش الأشياء اللي ما تقدر تسويها,وش الأشياء اللي ما تقدر تسويها
