id,utt,annot_utt
359,mənə saatı deyə bilərsən,mənə saatı deyə bilərsən
360,hazırda saat neçədir,hazırda saat neçədir
361,google play musiqidən səkkizinci mahnını oxut,[playlist_name : google play] musiqidən [song_name : səkkizinci mahnını] oxut
362,nadir qafarzadənin mahnılarından ikinci mahnını oxut,[artist_name : nadir qafarzadənin] mahnılarından ikinci mahnını oxut
363,mənim pleylistimdən qarışıq sıralama ilə bir mahnı çal,mənim pleylistimdən qarışıq sıralama ilə bir mahnı çal
364,indi hansı tarixdir,indi hansı tarixdir
365,bugün bazar ertəsidir,[date : bugün bazar ertəsidir]
366,mənə ən son xəbərləri deyin zəhmət olmasa,mənə ən son xəbərləri deyin zəhmət olmasa
367,xəbərlərdə nə baş verir,xəbərlərdə nə baş verir
368,bakıda hava necədir,[place_name : bakıda] hava necədir
369,işıqları söndür,işıqları söndür
370,mən işığı söndürmək istəyirəm bunu mənim üçün edə bilərsən,mən işığı söndürmək istəyirəm bunu mənim üçün edə bilərsən
374,əgər aşağıdakılar gözlənilən hava şəraiti haqqında doğrudursa de mənə,əgər aşağıdakılar gözlənilən hava şəraiti haqqında doğrudursa de mənə
375,indi qusar günəşlidir,indi [place_name : qusar] [weather_descriptor : günəşlidir]
376,hava tətbiqində bax gör,hava tətbiqində bax gör
377,bu mahnını mənim pleylistimə saxlaya bilərsən,bu mahnını mənim pleylistimə saxlaya bilərsən
378,bu musiqini saxlasan necə olar,bu musiqini saxlasan necə olar
379,mahnını saxlamaq istəyirəm bunu mənim üçün edə bilərsən,mahnını saxlamaq istəyirəm bunu mənim üçün edə bilərsən
380,zəhmət olmasa röyadan yaz aylarını aç,zəhmət olmasa [artist_name : röyadan] [song_name : yaz aylarını] aç
381,zəhmət olmasa mənim musiqi tətbiqimi aç və haluk leventdən ela gözlümü çal,zəhmət olmasa mənim musiqi tətbiqimi aç və [artist_name : haluk leventdən] [song_name : ela gözlümü] çal
382,zəhmət olmasa röyadan ayrılıq mahnısını çal,zəhmət olmasa [artist_name : röyadan] [song_name : ayrılıq] mahnısını çal
383,qarajın işığını söndür,[house_place : qarajın] işığını söndür
384,qafqazinfodakı qaynar xəbərləri yoxla,[media_type : qafqazinfodakı] qaynar xəbərləri yoxla
385,müsavatda sensasiyalı nə var,[media_type : müsavatda] sensasiyalı nə var
386,müsavat qəzətində hər hansı bir ölüm xəbəri,[media_type : müsavat] qəzətində hər hansı bir [news_topic : ölüm] xəbəri
387,böyük britaniyanın avropa ittifaqından çıxışı haqqında daha çox xəbər olan kimi mənə bildirin,[news_topic : böyük britaniyanın avropa ittifaqından çıxışı] haqqında daha çox xəbər olan kimi mənə bildirin
388,ağıllı ştepseli söndür,[device_type : ağıllı ştepseli] söndür
389,ağıllı ştepseli yandır,[device_type : ağıllı ştepseli] yandır
390,ağıllı rozetkanı yandır,[device_type : ağıllı] rozetkanı yandır
391,mənim pleylistimdən hər hansı bir mahnı çal,mənim pleylistimdən hər hansı bir mahnı çal
392,mənim sevimlilər siyahımdan mahnı oxut,mənim sevimlilər siyahımdan mahnı oxut
393,mənim pleylistimde retro mahnı çal,mənim pleylistimde [music_genre : retro] mahnı çal
394,virciniyada günortadırsa kaliforniyada saat neçədir,[place_name : virciniyada] [timeofday : günortadırsa] [place_name : kaliforniyada] saat neçədir
395,şərqi vaxt ilə sakit okean saat qurşağı arasındakı vaxt fərqi nədir,[time_zone : şərqi] vaxt ilə [time_zone : sakit okean saat qurşağı] arasındakı vaxt fərqi nədir
396,faiq ağayevdən aldatdı məni mahnısını oxut,[artist_name : faiq ağayevdən] [song_name : aldatdı məni] mahnısını oxut
397,könül xasıyevadan hər hansı mahnı çal,[artist_name : könül xasıyevadan] hər hansı mahnı çal
398,sabah isti olacaq,[date : sabah] [weather_descriptor : isti] olacaq
399,birinci qudoku sil,birinci qudoku sil
400,çalmağa başla,çalmağa başla
401,musiqi zəhmət olmasa,musiqi zəhmət olmasa
402,evdə işığın rəngini dəyişə bilərsən,[house_place : evdə] işığın rəngini dəyişə bilərsən
403,evdəki açıq rəngləri qarışdıra bilərsən,[house_place : evdəki] açıq rəngləri [player_setting : qarışdıra] bilərsən
404,evdə işıqları tünd rəngə dəyişə bilərsən,[house_place : evdə] işıqları [color_type : tünd] rəngə dəyişə bilərsən
406,mən pop musiqisinə qulaq asmaq istəyirəm,mən [music_genre : pop] musiqisinə qulaq asmaq istəyirəm
407,növbəti saat üçün rok musiqisi qoya bilərsən,[time : növbəti saat] üçün [music_genre : rok] musiqisi qoya bilərsən
408,mənim təyin olunmuş hansı zəngli saatlarım var,mənim təyin olunmuş hansı zəngli saatlarım var
409,mənim qudoklarımı mənə de,mənim qudoklarımı mənə de
410,mənim qudoklarım saat neçəyə qurulub,mənim qudoklarım saat neçəyə qurulub
411,mənə lətifə danışa bilərsən,mənə lətifə danışa bilərsən
412,mənə gülməli lətifə danış,mənə [joke_type : gülməli] lətifə danış
413,mənim otağımın işıqlarını mavi rəngə dəyiş,mənim otağımın işıqlarını [color_type : mavi rəngə] dəyiş
414,mənim otağımın işıqlarını romantik bir rəngə dəyiş,mənim otağımın işıqlarını [color_type : romantik] bir rəngə dəyiş
415,mənim otağımın işıqlarını dəyiş ki yaxşı yatım,mənim otağımın işıqlarını dəyiş ki [color_type : yaxşı yatım]
416,mənim üçün saatın zəngini səhər saat səkkizə qur,mənim üçün saatın zəngini [time : səhər saat səkkizə] qur
417,günorta saat dördə zəngli saat qur,[time : günorta saat dördə] zəngli saat qur
418,səhər saat səkkiz qırx beşə yuxudan oyandırma zəngi qur,[time : səhər saat səkkiz qırx beşə] yuxudan oyandırma zəngi qur
422,ən son hansı xəbərlər var,ən son hansı xəbərlər var
424,ən mühüm xəbərlər nədir,ən mühüm xəbərlər nədir
425,yaraşıqlı məşhurlar haqqında hansı xəbərlər var,[news_topic : yaraşıqlı məşhurlar] haqqında hansı xəbərlər var
426,birinci rozetkanı yandır,[device_type : birinci rozetkanı] yandır
427,vanna otağının işıqlarını söndür,[house_place : vanna otağının] işıqlarını söndür
428,vanna otağının işıqlarını söndür,[house_place : vanna otağının] işıqlarını söndür
429,vanna otağının işıqlarını söndür,[house_place : vanna otağının] işıqlarını söndür
430,indi hava necədir,indi hava necədir
431,cümə günü hava necə olacaq,[date : cümə günü] hava necə olacaq
432,bayırda indi hava necədir,bayırda indi hava necədir
433,bayırda hal hazırda nə qədər istidir,bayırda hal hazırda nə qədər [weather_descriptor : istidir]
434,bugün neçənci gündür,[date : bugün] neçənci gündür
435,növbəti çərşənbə axşamı ayın hansı günüdür,növbəti [date : çərşənbə axşamı ayın] hansı günüdür
436,natiq ritm qrupu qovluğunu çal,[artist_name : natiq ritm qrupu] qovluğunu çal
437,yuxu qrupu qovluğunu aç,[artist_name : yuxu qrupu] qovluğunu aç
438,bu gün yağış yağacaq,[date : bu gün] [weather_descriptor : yağış] yağacaq
439,bu gün jaket geyinməliyəm,[date : bu gün] [weather_descriptor : jaket] geyinməliyəm
440,mənə yeni xəbər başlıqlarını oxu,mənə yeni xəbər başlıqlarını oxu
441,ən son xəbər başlıqları nələrdir,ən son xəbər başlıqları nələrdir
442,xəbərlərdə nə baş verir,xəbərlərdə nə baş verir
443,səsi artır,səsi artır
444,qarışıq sıranı dayandır,[player_setting : qarışıq sıranı dayandır]
445,albomu təkrarla,albomu [player_setting : təkrarla]
446,metallica oxut,[artist_name : metallica] oxut
447,novruz bayramı mahnısını qoş,[music_descriptor : novruz bayramı] mahnısını qoş
448,qəhvə maşınını işə sal,[device_type : qəhvə maşınını] işə sal
449,kofe düzəlt,kofe düzəlt
450,olly kofe hazırla,olly kofe hazırla
451,lirənin dəyəri ilə bağlı ən son xəbələri mənim üçün öyrən,[news_topic : lirənin dəyəri] ilə bağlı ən son xəbələri mənim üçün öyrən
452,parlament seçkilərində hazırda kim liderlik edir,[news_topic : parlament seçkilərində] hazırda kim liderlik edir
453,bugünkü tarix nədir,[date : bugünkü] tarix nədir
454,mətbəxin işıqlarını mavi rəngə dəyiş,[house_place : mətbəxin] işıqlarını [color_type : mavi rəngə] dəyiş
455,qonaq otağının işıqlarını qırmızı rəngə qoy,[house_place : qonaq otağının] işıqlarını [color_type : qırmızı] rəngə qoy
456,yataq otağının işıqlarını yaşıl rəngə dəyiş,[house_place : yataq otağının] işıqlarını [color_type : yaşıl] rəngə dəyiş
458,bir az daha ucadan danışa bilərsən,bir az daha ucadan danışa bilərsən
459,mən səni eşidə bilmirəm bir az ucadan danışa bilərsən,mən səni eşidə bilmirəm bir az ucadan danışa bilərsən
460,ucadan danış zəhmət olmasa,ucadan danış zəhmət olmasa
461,klassik musiqi dinləmək istəyirəm,[music_genre : klassik] musiqi dinləmək istəyirəm
462,caz musiqisinə qulaq asmaq istəyirəm,[music_genre : caz] musiqisinə qulaq asmaq istəyirəm
463,neçənci gündür,neçənci gündür
464,mənə tarixi və saatı de,mənə tarixi və saatı de
465,ayın neçəsidir,ayın neçəsidir
466,siri ayın neçəsidir,siri ayın neçəsidir
467,mənim yataq otağımın işığını artır,mənim [house_place : yataq otağımın] işığını artır
468,işıqları zəiflətmək üçün dəyişdir,işıqları zəiflətmək üçün dəyişdir
469,işığı söndür,işığı söndür
470,lampanı söndür,[device_type : lampanı] söndür
471,işıqları yandır,işıqları yandır
472,sianın mahnılarını çal,[artist_name : sianın] mahnılarını çal
473,qəm eyləməni çal,[song_name : qəm eyləməni] çal
474,princein mahnılarını aç,[artist_name : princein] mahnılarını aç
475,adətən sən hansi səhvləri edirsən,adətən sən hansi səhvləri edirsən
476,sən nələri edə bilmərsən,sən nələri edə bilmərsən
477,böyük britaniyanın avropa ittifaqından çıxışı barədə xəbərlər tap,[news_topic : böyük britaniyanın avropa ittifaqından çıxışı] barədə xəbərlər tap
478,b. p. nefti ilə bağlı xəbərləri aç,[news_topic : b. p. nefti] ilə bağlı xəbərləri aç
479,mənə trampın nitqi ilə bağlı xəbərlər tap,mənə [news_topic : trampın nitqi] ilə bağlı xəbərlər tap
480,mənə saatı de,mənə saatı de
481,başqa saat qurşaqlarında saat neçədir,[place_name : başqa saat qurşaqlarında] saat neçədir
482,azərbaycan hansı saat qurşağındadır,[place_name : azərbaycan] hansı saat qurşağındadır
483,mahnının adı nədir,mahnının adı nədir
484,mahnını kim oxuyur,mahnını kim oxuyur
485,bu mahnının uzunluğu nə qədərdir,bu mahnının uzunluğu nə qədərdir
486,nyu york şəhərində saat neçədir,[place_name : nyu york şəhərində] saat neçədir
487,hazırda hindistanda saat neçədir,hazırda [place_name : hindistanda] saat neçədir
488,avstraliyada indi saat neçədir,[place_name : avstraliyada] indi saat neçədir
489,çöldəki temperatur nə qədərdir,çöldəki [weather_descriptor : temperatur] nə qədərdir
490,bayırda istidir,bayırda [weather_descriptor : istidir]
491,bayırda soyuqdur,bayırda [weather_descriptor : soyuqdur]
492,bildiyin ən axmaq zarafat hansıdır,bildiyin ən [joke_type : axmaq] zarafat hansıdır
493,hansı axmaq zarafat bilərsən,hansı [joke_type : axmaq] zarafat bilərsən
494,yaxşı zarafat nədir,[joke_type : yaxşı] zarafat nədir
496,işığın rəngini maviyə dəyiş,işığın rəngini [color_type : maviyə] dəyiş
497,rəngin mavi olmasını təsdiqlə,rəngin [color_type : mavi] olmasını təsdiqlə
498,işıq rəngini qırmızıya dəyiş,işıq rəngini [color_type : qırmızıya] dəyiş
499,des moinesdə saat neçədir,[place_name : des moinesdə] saat neçədir
500,denverdə saat neçədir,[place_name : denverdə] saat neçədir
502,xahiş edirəm səssiz olun,xahiş edirəm səssiz olun
503,dinamikləri söndür,dinamikləri söndür
504,zəhmət olmasa sakit,zəhmət olmasa sakit
506,çingiz mustafayevin mahnılarını oxut,[artist_name : çingiz mustafayevin] mahnılarını oxut
507,qudokun vaxtını təsdiqlə,qudokun vaxtını təsdiqlə
508,hansı zəngli saatlar quraşdırılmışdır,hansı zəngli saatlar quraşdırılmışdır
509,mənim hansı zəngli saatlarım var,mənim hansı zəngli saatlarım var
510,mənim qurulmuş zəngli saatım var,mənim qurulmuş zəngli saatım var
511,düzgün formula ilə,düzgün formula ilə
512,işarələri almaq,işarələri almaq
513,xallarımıza görə,xallarımıza görə
514,mən evdə olmayanda səssiz edə bilərsən,mən evdə olmayanda səssiz edə bilərsən
516,zəhmət olmasa növbəti saat ərzində səsi söndür,zəhmət olmasa [time : növbəti saat] ərzində səsi söndür
517,mənim sevimli mahnımı çal,mənim sevimli mahnımı çal
518,mənim ən çox oxutduğum mahnılarımı oxut,mənim ən çox oxutduğum mahnılarımı oxut
519,saat neçədir,saat neçədir
520,hal hazırda saat neçədir,hal hazırda saat neçədir
521,mənə saatı de,mənə saatı de
522,bu mümkün deyil,bu mümkün deyil
523,bu çox təhlükəlidir,bu çox təhlükəlidir
524,sifarişi hazırlamaq nə qədər vaxt çəkər,sifarişi hazırlamaq nə qədər vaxt çəkər
525,sifarişi mümkün qədər tez zamanda hazır edin,sifarişi mümkün qədər tez zamanda hazır edin
526,mənə təsadüfi lətifə danış,mənə [joke_type : təsadüfi] lətifə danış
527,heç zarafat bilirsən,heç zarafat bilirsən
528,sevimli zarafatın hansıdır,sevimli zarafatın hansıdır
529,söndür,söndür
530,uzaqdan sensor ilə,uzaqdan sensor ilə
531,ən son dünya xəbərləri nədir,ən son [place_name : dünya] xəbərləri nədir
532,zəhmət olmasa mənə bəzi beynəlxalq xəbərləri de,zəhmət olmasa mənə bəzi [place_name : beynəlxalq] xəbərləri de
533,saatın zəngini səhər saat doqquza qur,saatın zəngini [time : səhər saat doqquza] qur
534,səhər saat ona yuxudan oyandırma zəngi qur,[time : səhər saat ona] yuxudan oyandırma zəngi qur
535,mənə saat birdə xatırlatma siqnalı lazımdır,mənə saat [time : birdə] xatırlatma siqnalı lazımdır
536,günorta saat üçə zəngli saat qur,[time : günorta saat üçə] zəngli saat qur
537,səhər saat doqquza zəngli saatı yandır,[time : səhər saat doqquza] zəngli saatı yandır
538,günorta saat birə zəngli saat qur,[time : günorta saat birə] zəngli saat qur
539,aygün kazımova adlı albomu axtar,[artist_name : aygün kazımova] adlı albomu axtar
540,əflatun qubadovun ifaçısı olduğu mahnı çal,[artist_name : əflatun qubadovun] ifaçısı olduğu mahnı çal
