id,utt,annot_utt
413,genti lampu kamar dadi biru,genti lampu kamar dadi [color_type : biru]
414,genti lampu kamar aku dadi werno romantis,genti lampu kamar aku dadi werno [color_type : romantis]
415,genti lampu kamar ku ben aku iso turu angler,genti lampu kamar ku ben aku iso [color_type : turu angler]
416,nyetel weker kanggo kula jam wolu esuk,nyetel weker kanggo kula jam [time : wolu esuk]
417,nggawe weker kanggo papat sore,nggawe weker kanggo [time : papat sore]
418,gawe aku weker tangi jam wolu patang puluh lima esuk,gawe aku weker tangi jam [time : wolu patang puluh lima esuk]
422,opo berita teranyar,opo berita teranyar
424,opo berita sing anyar saiki,opo berita sing anyar saiki
425,apa kabar heartthrob,apa kabar [news_topic : heartthrob]
426,daya munggah siji soket colokan,daya munggah [device_type : siji soket colokan]
427,pateni lampu ing padhusan,pateni lampu ing [house_place : padhusan]
428,pateni lampu jedhing,pateni lampu [house_place : jedhing]
429,lampu kamar mandi mati,lampu [house_place : kamar mandi] mati
430,kaya apa cuacane saiki,kaya apa cuacane saiki
431,cuacane piye dina jumat,cuacane piye dina [date : jumat]
432,kaya apa cuacane ning njobo saiki,kaya apa cuacane ning njobo saiki
433,seberapa anget saiki ndek jobo,seberapa [weather_descriptor : anget] saiki ndek jobo
434,dina iki dina apa,[date : dina iki] dina apa
435,dina apa wulan iki selasa sesuk,dina apa [date : wulan] iki [date : selasa] sesuk
436,puteren didi kempot cidro,puteren [artist_name : didi kempot] cidro
437,buka folder reni farida,buka folder [artist_name : reni farida]
438,dina iki arep udan,[date : dina iki] arep [weather_descriptor : udan]
439,apa aku kudu nganggo jaket dina iki,apa aku kudu nganggo [weather_descriptor : jaket] [date : dina iki]
440,bacano aku berita anyar,bacano aku berita anyar
441,apa judhul warta paling anyar,apa judhul warta paling anyar
442,apa sing kedadeyan ing warta,apa sing kedadeyan ing warta
443,unggah no volume ne,unggah no volume ne
444,ojo diacak,[player_setting : ojo diacak]
445,baleni album,[player_setting : baleni] album
446,setelke metallica,setelke [artist_name : metallica]
447,setel musik campursari,setel musik [music_descriptor : campursari]
448,lakoke mesin kopi,lakoke [device_type : mesin kopi]
449,gawe kopi,gawe kopi
450,gawe kopi olly,gawe kopi olly
451,entuk rego saham saka costco,entuk [news_topic : rego saham] saka [news_topic : costco]
452,opo berita anyar tentang coblosan lurah,opo berita anyar tentang [news_topic : coblosan lurah]
453,tanggal pira dina iki,tanggal pira [date : dina iki]
454,genti lampu ning pawon dadi biru,genti lampu ning [house_place : pawon] dadi [color_type : biru]
455,ndandani lampu ing ruang tamu dadi abang,ndandani lampu ing [house_place : ruang tamu] dadi [color_type : abang]
456,gantike lampu kamar turu dadi ijo,gantike lampu [house_place : kamar turu] dadi [color_type : ijo]
458,opo kowe biso ngomong luwih banter,opo kowe biso ngomong luwih banter
459,aku ora biso ngrungok ne kowe opo kowe biso ngomong luwih banter,aku ora biso ngrungok ne kowe opo kowe biso ngomong luwih banter
460,tulung gedhek ne sworo mu,tulung gedhek ne sworo mu
461,aku arep ngrungoake musik klasik,aku arep ngrungoake musik [music_genre : klasik]
462,setelna musik jazz,setelna musik [music_genre : jazz]
463,dini apa saiki,dini apa saiki
464,aku kandanono tanggal lan jam,aku kandanono tanggal lan jam
465,tanggal piro,tanggal piro
466,siri tanggal pira,siri tanggal pira
467,madhangi lampu aku ning kamar turu,madhangi lampu aku ning [house_place : kamar turu]
468,genti lampu kanggo surem,genti lampu kanggo surem
469,pateni lampune,pateni lampune
470,pateni lampu,pateni [device_type : lampu]
471,pateni lampu,pateni lampu
472,puter tembang saka happy asmara,puter tembang saka [artist_name : happy asmara]
473,muter lagu cidro,muter lagu [song_name : cidro]
474,puter lagu didi kempot,puter lagu [artist_name : didi kempot]
475,kesalahan apa sing biasane sampeyan lakoni,kesalahan apa sing biasane sampeyan lakoni
476,opo sek koe raiso,opo sek koe raiso
477,golek ono berita tentang kediri,golek ono berita tentang [news_topic : kediri]
478,mbuka warta tentang narkoba coki,mbuka warta tentang [news_topic : narkoba coki]
479,goleki aku warta babagan pidato s. b. y.,goleki aku warta babagan [news_topic : pidato s. b. y.]
480,ngomong jam,ngomong jam
481,jam saiki ing zona wektu liya,jam saiki ing [place_name : zona wektu liya]
482,apa zona waktu ing kutho bandung,apa zona waktu ing kutho [place_name : bandung]
483,opo judule lagu iki,opo judule lagu iki
484,sapa penyanyi tembang iki,sapa penyanyi tembang iki
485,pirang menit tembang kuwi,pirang menit tembang kuwi
486,saiki jam piro ning bandung,saiki jam piro ning [place_name : bandung]
487,jam piro ndek india saiki,jam piro ndek [place_name : india] saiki
488,saiki jam pira ning indonesia,saiki jam pira ning [place_name : indonesia]
489,suhu,[weather_descriptor : suhu]
490,apa panas ing njaba,apa [weather_descriptor : panas] ing njaba
491,opo adem nang njobo,opo [weather_descriptor : adem] nang njobo
492,guyonan lucu bhodo apa sampeyan ngerti,guyonan lucu [joke_type : bhodo] apa sampeyan ngerti
493,apa guyonan bodoh sampeyan ngerti,apa guyonan [joke_type : bodoh] sampeyan ngerti
494,apa guyonan apik,apa guyonan [joke_type : apik]
496,genti werna lampu dadi biru,genti werna lampu dadi [color_type : biru]
497,konfirmasi yen werna biru,konfirmasi yen werna [color_type : biru]
498,genti werno lampu dadi abang,genti werno lampu dadi [color_type : abang]
499,jam pira iki ning bandung,jam pira iki ning [place_name : bandung]
500,apa wektu ing sidoarjo,apa wektu ing [place_name : sidoarjo]
502,tulung meneng o,tulung meneng o
503,pateni spiker e,pateni spiker e
504,tulung meneng,tulung meneng
506,buka tembang didi kempot,buka tembang [artist_name : didi kempot]
507,konfirmasi wektu weker,konfirmasi wektu weker
508,apa weker disetel,apa weker disetel
509,aku duwe weker apa,aku duwe weker apa
510,apa aku duwe set weker,apa aku duwe set weker
511,kanthi proper formula,kanthi proper formula
512,kanthi entuk tandha,kanthi entuk tandha
513,dening skore dewe,dening skore dewe
514,opo biso dibisuk ne yen aku ora ning omah,opo biso dibisuk ne yen aku ora ning omah
516,tulung bisuk ne kanggo sejam sabanjure iki,tulung bisuk ne kanggo [time : sejam sabanjure] iki
517,setel tembang kesenengan aku,setel tembang kesenengan aku
518,setel tembang aku sing paling kerep diputer,setel tembang aku sing paling kerep diputer
519,jam piro,jam piro
520,saiki jam pira,saiki jam pira
521,jam pira,jam pira
522,iku ora mungkin,iku ora mungkin
523,sing mbebayani banget,sing mbebayani banget
524,carane akeh wektu iku bakal njupuk kanggo nyiapake pesenan,carane akeh wektu iku bakal njupuk kanggo nyiapake pesenan
525,ndang siapno pesenane,ndang siapno pesenane
526,critakna neng aku sembarang guyonan,critakna neng aku [joke_type : sembarang] guyonan
527,apa kowe ngerti kabeh guyon,apa kowe ngerti kabeh guyon
528,opo guyonan sek tok senengi,opo guyonan sek tok senengi
529,kanthi pateni,kanthi pateni
530,dening sensor jarak jauh,dening sensor jarak jauh
531,apa kabar donya paling anyar,apa kabar [place_name : donya] paling anyar
532,duduhno aku berita internasional,duduhno aku berita [place_name : internasional]
533,nyetel weker jam sanga esuk,nyetel weker jam [time : sanga esuk]
534,nyetel gugahan jam sepuluh esuk,nyetel gugahan jam [time : sepuluh esuk]
535,aku butuh weker pangeling ing siji,aku butuh weker pangeling ing [time : siji]
536,gawe weker jam telu sore,gawe weker jam [time : telu sore]
537,nguripake weker jam songo esuk,nguripake weker jam [time : songo esuk]
538,nyetel weker kanggo siji awan,nyetel weker kanggo [time : siji awan]
539,goleki jeneng album karo didi kempot,goleki jeneng album karo [artist_name : didi kempot]
540,setel tembang cidro saka didi kempot,setel tembang cidro saka [artist_name : didi kempot]
541,setel lagu mundur alon alon,setel lagu [song_name : mundur alon alon]
542,iki damai,iki damai
543,apa sing guyonan paling lucu,apa sing guyonan [joke_type : paling lucu]
544,ngomong guyon saru,ngomong guyon [joke_type : saru]
545,setel daftar tembang,setel daftar tembang
546,hey olly muter urutan tembang,hey olly muter urutan tembang
547,tulung tambah en volume ne tembang sewu kutho,tulung tambah en volume ne tembang [song_name : sewu kutho]
548,tolong kurangi rate acak cidro,tolong [player_setting : kurangi] rate [player_setting : acak] [song_name : cidro]
549,baleni musik soko didi kempot iku maneh,[player_setting : baleni] musik soko [artist_name : didi kempot] iku maneh
550,opo judule tembang iki,opo judule tembang iki
551,sopo sing nyanyi tembang iki,sopo sing nyanyi tembang iki
552,email aku lirik lagu iki,email aku lirik lagu iki
553,mateni lampu nganti mati ing ruang tamu,mateni lampu nganti mati ing [house_place : ruang tamu]
554,tulung pateni lampu ning kamar keluwarga,tulung pateni lampu ning [house_place : kamar keluwarga]
555,setel mf doom apa wae,setel [artist_name : mf doom] apa wae
556,setel sembarang musik latar,setel sembarang musik [music_descriptor : latar]
557,pinten weker sing kadhaptar,pinten weker sing kadhaptar
558,apa aku wis nyetel sembarang weker kanggo sesuk,apa aku wis nyetel sembarang weker kanggo [date : sesuk]
559,apa kahanan weker kanggo sesuk,apa kahanan weker kanggo [date : sesuk]
560,mateni weker jam wolu esuk,mateni weker jam [time : wolu esuk]
561,mbatalake weker ku jam wolu esuk,mbatalake weker ku jam [time : wolu esuk]
562,nyingkirake weker jam wolu esuk,nyingkirake weker jam [time : wolu esuk]
563,genti werna lampu,genti werna lampu
564,genti werna lampu,genti werna lampu
565,ngganti werna lampu,ngganti werna lampu
566,suhu ne pira,[weather_descriptor : suhu] ne pira
567,sepira anget iki,sepira [weather_descriptor : anget] iki
568,sepira adhem iki,sepira [weather_descriptor : adhem] iki
569,piraku ulang taun ing tanggal telu likur,piraku [event_name : ulang taun] ing [date : tanggal telu likur]
570,apa sebtu keloro pas tanggal rolas,apa [date : sebtu keloro] pas [date : tanggal rolas]
571,opo natal iku tanggal rolikur,opo [event_name : natal] iku tanggal [date : rolikur]
572,tanggal piro,tanggal piro
573,tambah ne volume ne,tambah ne volume ne
574,ulangi lagu sama saka sepuluh,[player_setting : ulangi] [media_type : lagu] sama saka sepuluh
575,muter lagu kasmaran didi kempot,muter [media_type : lagu] kasmaran didi kempot
576,puter kabeh daftar tembang,puter kabeh daftar tembang
577,puteren tembang jawa ing daftar tembang,puteren [playlist_name : tembang jawa] ing daftar tembang
578,tulung puter artis disik ing antrian,tulung puter artis disik ing antrian
579,pateni siji lampu ing teras,pateni siji lampu ing [house_place : teras]
580,tulung dipateni lampune,tulung dipateni lampune
581,gawe mati lampu,gawe mati [device_type : lampu]
582,apa sesuk bakal udan,apa [date : sesuk] bakal [weather_descriptor : udan]
583,elingake setengah enem sore sesuk,elingake [time : setengah enem sore] [date : sesuk]
584,apa ana kamungkinan udan minggu iki,apa ana kamungkinan [weather_descriptor : udan] [date : minggu iki]
585,nuduhake warta paling anyar,nuduhake warta paling anyar
586,opo berita anyar,opo berita anyar
587,apa sing dadi trending,apa sing dadi [news_topic : trending]
588,apa kabar anyar kanggo dina iki,apa kabar anyar kanggo [date : dina iki]
589,jam pira ndek zona w. i. b.,jam pira ndek zona [time_zone : w. i. b.]
590,apa cuaca saiki,apa cuaca saiki
591,sepira anget saiki,sepira [weather_descriptor : anget] saiki
592,setel tembang kesenengan aku,setel tembang kesenengan aku
593,aku pengen krungu seket kang paling populer nang radio saiki,aku pengen krungu [music_descriptor : seket kang paling populer] nang radio saiki
594,mangga nguripake musik klasik kanggo nedha wengi saiki,mangga nguripake musik [music_genre : klasik] kanggo nedha wengi saiki
595,aku pengen krungu we will rock you kadi queen,aku pengen krungu [song_name : we will rock you] kadi [artist_name : queen]
596,setel tembang kondang soko didi kempot,setel [music_descriptor : tembang kondang] soko [artist_name : didi kempot]
597,setel tembang kesenengan aku soko didi kempot,setel tembang kesenengan aku soko [artist_name : didi kempot]
598,setel ne munggah sworo ne,setel ne munggah sworo ne
599,setel ne mudhun volume ne,setel ne mudhun volume ne
600,tulung luwih banter ne volume ne,tulung luwih banter ne volume ne
601,mulai weker,mulai weker
602,nyetel weker kanggo miwiti,nyetel weker kanggo miwiti
603,gantien weker e mulai aktif tengah bengi,gantien weker e mulai aktif [time : tengah bengi]
604,apa cuaca bakal kaya minggu saka saiki,apa cuaca bakal kaya [time : minggu saka saiki]
605,dina selasa kaya apa cuacane,dina [date : selasa] kaya apa cuacane
606,apa ramalan cuaca akhir minggu,apa ramalan cuaca [date : akhir minggu]
607,seteleno bisu kanggo rong puluh menit,seteleno bisu kanggo [time : rong puluh menit]
608,mandheg puterno mari iki,mandheg puterno mari iki
609,balek no sworo mari ne iki,balek no sworo mari ne iki
610,aku njaluk tulung digugah jam enem sesuk esuk,aku njaluk tulung digugah jam [time : enem] [date : sesuk] [time : esuk]
611,atur weker kanggo ngesok isuk nganti jam pitu isuk,atur weker kanggo [timeofday : ngesok isuk] nganti jam [time : pitu isuk]
612,tulung weker tangi jam wolu isuk setu sabtu,tulung weker [alarm_type : tangi] jam [time : wolu isuk] setu [date : sabtu]
613,puter na daftar puter tembang jawa,puter na daftar puter [playlist_name : tembang jawa]
614,mulai daftar tembang,mulai daftar tembang
615,setel tembang soko daftar puter aku,setel tembang soko daftar puter aku
616,olly puter tembang saka dhaptar lagu aku,olly puter tembang saka dhaptar lagu aku
617,minggu suroan dina apa,minggu [event_name : suroan] dina apa
618,apa dina pungkasan wulan,apa dina pungkasan [date : wulan]
619,jam pira saiki ing wektu indonesia tengah,jam pira saiki ing [time_zone : wektu indonesia tengah]
620,apa wektu gunung saiki,apa wektu [time_zone : gunung] saiki
621,apa kontroversi paling anyar ing jokowi,apa kontroversi paling anyar ing [person : jokowi]
622,apa kontroversi paling anyar jokowi,apa kontroversi paling anyar [person : jokowi]
625,tolong setel lagu didi kempot,tolong setel lagu [artist_name : didi kempot]
626,setel cidro,setel [song_name : cidro]
627,tulung puter tembang hit terakhir saka album terakhir metallica,tulung puter tembang [music_descriptor : hit terakhir] saka album terakhir [artist_name : metallica]
630,mugi kula ngerti nalika ana kabar ing saluran pipa dakota,mugi kula ngerti nalika ana kabar ing [news_topic : saluran pipa dakota]
631,atur kabar kanggo kabar babagan saluran pipa dakota,atur kabar kanggo kabar babagan [news_topic : saluran pipa dakota]
632,ngabari aku yen ana kabar babagan saluran pipa dakota,ngabari aku yen ana kabar babagan [news_topic : saluran pipa dakota]
633,uripno penyedote,uripno [device_type : penyedote]
635,tulung nyalakna vakum cleaner,tulung nyalakna [device_type : vakum cleaner]
636,apa guyonan lucu babagan mobil,apa guyonan [joke_type : lucu] babagan [joke_type : mobil]
637,ngomong guyon bab wong lanang,ngomong guyon bab [joke_type : wong lanang]
638,bisa golek guyonan hewan kanggo kula,bisa golek guyonan [joke_type : hewan] kanggo kula
639,elingke setel lagu iki mengko bengi,elingke setel lagu iki [timeofday : mengko bengi]
640,setel lagu kadi daftar kesenengan ku,setel lagu kadi daftar kesenengan ku
641,setel tembang nggo aku,setel tembang nggo aku
642,setel tembang didi kempot,setel tembang [artist_name : didi kempot]
